"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","90","%","46727"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","88","%","23902"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","92","%","22825"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","89","%","12148"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","87","%","6264"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","92","%","5884"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","7010"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","3567"
"Percentage of pupils meeting the expected standard of phonic decoding by the end of year 2","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","76","%","3443"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","652250"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","652250"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","69","%","93885"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","83","%","558365"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","334243"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","334243"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","48276"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","79","%","285967"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","318007"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","318007"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","74","%","45609"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","272398"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","84","%","67049"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","84","%","67049"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","78","%","7891"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","59158"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","81","%","34391"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","81","%","34391"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","74","%","4093"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","82","%","30298"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","87","%","32658"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","87","%","32658"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","81","%","3798"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","28860"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","9966"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","9966"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","78","%","1804"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","83","%","8162"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","5067"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","5067"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","74","%","939"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","79","%","4128"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","4899"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","4899"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","83","%","865"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","87","%","4034"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","89","%","18763"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","89","%","18763"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","81","%","792"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","89","%","17971"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","87","%","9715"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","87","%","9715"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","79","%","388"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","87","%","9327"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","92","%","9048"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","92","%","9048"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","84","%","404"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","92","%","8644"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","27062"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","27062"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","76","%","4037"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","81","%","23025"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","13849"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","13849"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","72","%","2109"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","78","%","11740"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","85","%","13213"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","85","%","13213"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","80","%","1928"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","85","%","11285"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","85","%","11258"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","85","%","11258"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","80","%","1258"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","10000"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","82","%","5760"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","82","%","5760"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","78","%","657"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","82","%","5103"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","88","%","5498"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","88","%","5498"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","83","%","601"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","4897"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","35227"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","35227"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","78","%","8599"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","84","%","26628"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","17823"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","17823"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","73","%","4306"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","80","%","13517"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","17404"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","17404"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","82","%","4293"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","87","%","13111"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","84","%","24070"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","84","%","24070"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","80","%","5605"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","18465"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","12115"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","12115"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","76","%","2803"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","81","%","9312"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","87","%","11955"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","87","%","11955"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","84","%","2802"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","9153"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","79","%","6400"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","79","%","6400"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","74","%","1834"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","81","%","4566"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","74","%","3290"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","74","%","3290"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","67","%","910"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","77","%","2380"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","3110"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","3110"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","80","%","924"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","2186"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","80","%","4757"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","80","%","4757"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","74","%","1160"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","81","%","3597"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","75","%","2418"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","75","%","2418"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","69","%","593"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","77","%","1825"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","2339"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","2339"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","78","%","567"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","1772"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","88","%","3155"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","88","%","3155"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","77","%","237"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","89","%","2918"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","86","%","1615"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","86","%","1615"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","71","%","136"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","88","%","1479"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","90","%","1540"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","90","%","1540"
