"Title","Science attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","83","%","13703"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","74","%","2602"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","11101"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","6962"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","71","%","1329"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","82","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","6741"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","77","%","1273"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","5468"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","83","%","477295"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","67","%","67619"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","409676"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","244553"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","34986"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","83","%","209567"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","85","%","232742"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","71","%","32633"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","87","%","200109"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","84","%","428454"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","67","%","63110"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","86","%","365344"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","81","%","219453"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","32698"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","84","%","186755"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","209001"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","71","%","30412"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","178589"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","86","%","1725"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","67","%","258"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","89","%","1467"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","84","%","898"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","87","%","768"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","88","%","827"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","70","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","91","%","699"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","47","%","604"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","45","%","377"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","50","%","227"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","42","%","323"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","40","%","197"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","47","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","52","%","281"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","50","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","54","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","39","%","2417"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","43","%","743"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","38","%","1674"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","37","%","1243"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","38","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","37","%","875"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","42","%","1174"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","47","%","375"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","39","%","799"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","76","%","44095"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","67","%","3131"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","77","%","40964"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","74","%","22636"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","65","%","1593"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","75","%","21043"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","78","%","21459"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","68","%","1538"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","79","%","19921"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","75","%","11770"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","71","%","2503"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","77","%","9267"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","73","%","6052"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","67","%","1279"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","74","%","4773"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","78","%","5718"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","74","%","1224"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","79","%","4494"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","83","%","653945"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","92319"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","85","%","561626"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","80","%","335251"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","66","%","47670"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","83","%","287581"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","85","%","318694"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","72","%","44649"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","274045"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","81","%","68231"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","73","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","82","%","60133"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","78","%","35046"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","71","%","4260"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","79","%","30786"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","84","%","33185"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","76","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","86","%","29347"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","10248"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","74","%","1842"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","80","%","8406"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","76","%","5193"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","71","%","987"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","4206"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","83","%","5055"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","77","%","855"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","4200"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","88","%","19178"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","79","%","800"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","88","%","18378"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","86","%","9922"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","78","%","399"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","86","%","9523"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","90","%","9256"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","80","%","401"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","91","%","8855"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","27378"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","71","%","4171"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","23207"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","14042"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","69","%","2187"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","11855"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","13336"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","73","%","1984"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","11352"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","83","%","11427"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","76","%","1285"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","84","%","10142"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","80","%","5889"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","74","%","687"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","81","%","5202"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","86","%","5538"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","78","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","4940"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","80","%","36042"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","74","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","82","%","27944"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","77","%","18199"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","70","%","4107"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","79","%","14092"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","84","%","17843"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","79","%","3991"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","86","%","13852"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","81","%","24676"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","75","%","5283"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","83","%","19393"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","77","%","12402"
