"Title","English Baccalaureate (EBacc) entry for children aged 14 to 16 (key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","19 January 2017 (revised)"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Doncaster","Local Authority","E08000017","All pupils","All pupils","60","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kirklees","Local Authority","E08000034","All pupils","All pupils","60","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Leeds","Local Authority","E08000035","All pupils","All pupils","50","28"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","North Lincolnshire","Local Authority","E06000013","All pupils","All pupils","100","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","North Yorkshire","Local Authority","E10000023","All pupils","All pupils","61.5","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Rotherham","Local Authority","E08000018","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Sheffield","Local Authority","E08000019","All pupils","All pupils","61.1","18"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wakefield","Local Authority","E08000036","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","York","Local Authority","E06000014","All pupils","All pupils","66.7","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Derby","Local Authority","E06000015","All pupils","All pupils","50","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Derbyshire","Local Authority","E10000007","All pupils","All pupils","35.7","14"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Leicester","Local Authority","E06000016","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Leicestershire","Local Authority","E10000018","All pupils","All pupils","54.5","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Lincolnshire","Local Authority","E10000019","All pupils","All pupils","75.8","33"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Northamptonshire","Local Authority","E10000021","All pupils","All pupils","70","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Nottingham","Local Authority","E06000018","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Nottinghamshire","Local Authority","E10000024","All pupils","All pupils","68","25"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Rutland","Local Authority","E06000017","All pupils","All pupils","N/A","0"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Birmingham","Local Authority","E08000025","All pupils","All pupils","66.7","45"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Coventry","Local Authority","E08000026","All pupils","All pupils","66.7","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Dudley","Local Authority","E08000027","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Herefordshire, County of","Local Authority","E06000019","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Sandwell","Local Authority","E08000028","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Shropshire","Local Authority","E06000051","All pupils","All pupils","50","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Solihull","Local Authority","E08000029","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Staffordshire","Local Authority","E10000028","All pupils","All pupils","50","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Stoke-on-Trent","Local Authority","E06000021","All pupils","All pupils","55.6","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Telford and Wrekin","Local Authority","E06000020","All pupils","All pupils","66.7","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Walsall","Local Authority","E08000030","All pupils","All pupils","100","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Warwickshire","Local Authority","E10000031","All pupils","All pupils","62.5","16"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wolverhampton","Local Authority","E08000031","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Worcestershire","Local Authority","E10000034","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bedford","Local Authority","E06000055","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","76.7","30"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Essex","Local Authority","E10000012","All pupils","All pupils","62.7","51"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","74.6","63"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Luton","Local Authority","E06000032","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Norfolk","Local Authority","E10000020","All pupils","All pupils","48","25"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Peterborough","Local Authority","E06000031","All pupils","All pupils","62.5","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southend-on-Sea","Local Authority","E06000033","All pupils","All pupils","68.2","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Suffolk","Local Authority","E10000029","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Thurrock","Local Authority","E06000034","All pupils","All pupils","55.6","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Camden","Local Authority","E09000007","All pupils","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","City of London","Local Authority","E09000001","All pupils","All pupils","N/A","N/A"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hackney","Local Authority","E09000012","All pupils","All pupils","66.7","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hammersmith and Fulham","Local Authority","E09000013","All pupils","All pupils","50","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Haringey","Local Authority","E09000014","All pupils","All pupils","25","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Islington","Local Authority","E09000019","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kensington and Chelsea","Local Authority","E09000020","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Lambeth","Local Authority","E09000022","All pupils","All pupils","66.7","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Lewisham","Local Authority","E09000023","All pupils","All pupils","56.8","37"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Newham","Local Authority","E09000025","All pupils","All pupils","45.5","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southwark","Local Authority","E09000028","All pupils","All pupils","73.5","34"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wandsworth","Local Authority","E09000032","All pupils","All pupils","78.6","14"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Westminster","Local Authority","E09000033","All pupils","All pupils","61.1","18"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Barnet","Local Authority","E09000003","All pupils","All pupils","78.3","46"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bexley","Local Authority","E09000004","All pupils","All pupils","72.5","40"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Brent","Local Authority","E09000005","All pupils","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bromley","Local Authority","E09000006","All pupils","All pupils","72.2","36"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Croydon","Local Authority","E09000008","All pupils","All pupils","76.2","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Ealing","Local Authority","E09000009","All pupils","All pupils","100","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Enfield","Local Authority","E09000010","All pupils","All pupils","80","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Greenwich","Local Authority","E09000011","All pupils","All pupils","66.7","24"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Harrow","Local Authority","E09000015","All pupils","All pupils","72.7","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Havering","Local Authority","E09000016","All pupils","All pupils","54.5","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hillingdon","Local Authority","E09000017","All pupils","All pupils","41.7","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hounslow","Local Authority","E09000018","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","69.6","23"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Merton","Local Authority","E09000024","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Redbridge","Local Authority","E09000026","All pupils","All pupils","70","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","66.7","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Sutton","Local Authority","E09000029","All pupils","All pupils","80.5","41"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","31.8","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","100","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","66.7","18"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","East Sussex","Local Authority","E10000011","All pupils","All pupils","55.6","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hampshire","Local Authority","E10000014","All pupils","All pupils","62.9","35"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kent","Local Authority","E10000016","All pupils","All pupils","67.2","64"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Medway","Local Authority","E06000035","All pupils","All pupils","72.7","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","46.7","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","42.3","26"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Portsmouth","Local Authority","E06000044","All pupils","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Reading","Local Authority","E06000038","All pupils","All pupils","!","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Slough","Local Authority","E06000039","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southampton","Local Authority","E06000045","All pupils","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Surrey","Local Authority","E10000030","All pupils","All pupils","75","44"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","West Berkshire","Local Authority","E06000037","All pupils","All pupils","66.7","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","West Sussex","Local Authority","E10000032","All pupils","All pupils","50","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","62.5","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wokingham","Local Authority","E06000041","All pupils","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bournemouth","Local Authority","E06000028","All pupils","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","33.3","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Cornwall","Local Authority","E06000052","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Devon","Local Authority","E10000008","All pupils","All pupils","76.9","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Dorset","Local Authority","E10000009","All pupils","All pupils","45.5","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","65.2","23"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","N/A","0"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","North Somerset","Local Authority","E06000024","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Plymouth","Local Authority","E06000026","All pupils","All pupils","61.5","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Poole","Local Authority","E06000029","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Somerset","Local Authority","E10000027","All pupils","All pupils","54.5","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Swindon","Local Authority","E06000030","All pupils","All pupils","40","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Torbay","Local Authority","E06000027","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wiltshire","Local Authority","E06000054","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","County Durham","Local Authority","E06000047","Boys","All pupils","36.7","2492"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Darlington","Local Authority","E06000005","Boys","All pupils","34","591"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Gateshead","Local Authority","E08000037","Boys","All pupils","35.7","1009"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Hartlepool","Local Authority","E06000001","Boys","All pupils","30.6","523"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Middlesbrough","Local Authority","E06000002","Boys","All pupils","14.6","711"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Newcastle upon Tyne","Local Authority","E08000021","Boys","All pupils","31.4","1216"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Tyneside","Local Authority","E08000022","Boys","All pupils","33.2","995"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Northumberland","Local Authority","E06000057","Boys","All pupils","26.7","1639"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Redcar and Cleveland","Local Authority","E06000003","Boys","All pupils","22.6","828"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","South Tyneside","Local Authority","E08000023","Boys","All pupils","27","748"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Stockton-on-Tees","Local Authority","E06000004","Boys","All pupils","33.9","1066"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sunderland","Local Authority","E08000024","Boys","All pupils","26.2","1463"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Blackburn with Darwen","Local Authority","E06000008","Boys","All pupils","29.7","897"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Blackpool","Local Authority","E06000009","Boys","All pupils","13.5","657"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bolton","Local Authority","E08000001","Boys","All pupils","27.5","1718"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bury","Local Authority","E08000002","Boys","All pupils","45.9","1057"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cheshire East","Local Authority","E06000049","Boys","All pupils","29.8","1851"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cheshire West and Chester","Local Authority","E06000050","Boys","All pupils","42.1","1744"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cumbria","Local Authority","E10000006","Boys","All pupils","31.8","2614"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Halton","Local Authority","E06000006","Boys","All pupils","52.8","695"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Knowsley","Local Authority","E08000011","Boys","All pupils","19.6","603"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lancashire","Local Authority","E10000017","Boys","All pupils","28.8","6240"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Liverpool","Local Authority","E08000012","Boys","All pupils","35","2307"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Manchester","Local Authority","E08000003","Boys","All pupils","27.9","2405"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Oldham","Local Authority","E08000004","Boys","All pupils","19.8","1495"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rochdale","Local Authority","E08000005","Boys","All pupils","20.5","1184"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Salford","Local Authority","E08000006","Boys","All pupils","39.8","1015"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sefton","Local Authority","E08000014","Boys","All pupils","35.1","1557"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","St. Helens","Local Authority","E08000013","Boys","All pupils","31.9","906"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Stockport","Local Authority","E08000007","Boys","All pupils","41.6","1417"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Tameside","Local Authority","E08000008","Boys","All pupils","25.3","1265"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Trafford","Local Authority","E08000009","Boys","All pupils","42.1","1395"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Warrington","Local Authority","E06000007","Boys","All pupils","34.2","1224"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wigan","Local Authority","E08000010","Boys","All pupils","27.3","1728"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wirral","Local Authority","E08000015","Boys","All pupils","47","1597"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Barnsley","Local Authority","E08000016","Boys","All pupils","24.6","1048"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bradford","Local Authority","E08000032","Boys","All pupils","25.2","2923"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Calderdale","Local Authority","E08000033","Boys","All pupils","29.9","1295"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Doncaster","Local Authority","E08000017","Boys","All pupils","22","1535"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","East Riding of Yorkshire","Local Authority","E06000011","Boys","All pupils","29.5","1673"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Kingston upon Hull, City of","Local Authority","E06000010","Boys","All pupils","39.5","1119"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Kirklees","Local Authority","E08000034","Boys","All pupils","29.5","2257"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leeds","Local Authority","E08000035","Boys","All pupils","35.1","3854"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North East Lincolnshire","Local Authority","E06000012","Boys","All pupils","29.4","799"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Lincolnshire","Local Authority","E06000013","Boys","All pupils","28","955"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Yorkshire","Local Authority","E10000023","Boys","All pupils","34.9","3226"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rotherham","Local Authority","E08000018","Boys","All pupils","24.3","1656"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sheffield","Local Authority","E08000019","Boys","All pupils","33.4","2725"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wakefield","Local Authority","E08000036","Boys","All pupils","26.2","1887"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","York","Local Authority","E06000014","Boys","All pupils","52.4","808"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Derby","Local Authority","E06000015","Boys","All pupils","27.9","1410"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Derbyshire","Local Authority","E10000007","Boys","All pupils","25.6","3837"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leicester","Local Authority","E06000016","Boys","All pupils","27.5","1775"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leicestershire","Local Authority","E10000018","Boys","All pupils","26.6","3606"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lincolnshire","Local Authority","E10000019","Boys","All pupils","39","3987"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Northamptonshire","Local Authority","E10000021","Boys","All pupils","36","3946"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Nottingham","Local Authority","E06000018","Boys","All pupils","25.9","1284"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Nottinghamshire","Local Authority","E10000024","Boys","All pupils","34","4059"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rutland","Local Authority","E06000017","Boys","All pupils","21.9","265"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Birmingham","Local Authority","E08000025","Boys","All pupils","35.5","6122"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Coventry","Local Authority","E08000026","Boys","All pupils","33.2","1787"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Dudley","Local Authority","E08000027","Boys","All pupils","28.8","1879"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Herefordshire, County of","Local Authority","E06000019","Boys","All pupils","35.2","926"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sandwell","Local Authority","E08000028","Boys","All pupils","17.8","1851"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Shropshire","Local Authority","E06000051","Boys","All pupils","33.7","1532"
