"Title","Well-being: how worthwhile people feel the things they do in their life are"
"Location","UK"
"Time period","2012 to 2016"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/datasets/measuringnationalwellbeingworthwhile"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-03-02"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Worthwhile","2016","All","All","All","Medium (5-6)","N/A","12.47","12.7","12.23","-"
"Worthwhile","2016","All","All","All","Very High (9-10)","N/A","34.92","35.26","34.59","-"
"Worthwhile","2012","White","All","All","High (7-8)","N/A","49.65","49.99","49.31","-"
"Worthwhile","2012","White","All","All","Low (0-4)","N/A","4.34","4.47","4.2","-"
"Worthwhile","2012","White","All","All","Medium (5-6)","N/A","14.28","14.53","14.04","-"
"Worthwhile","2012","White","All","All","Very High (9-10)","N/A","31.73","32.04","31.41","-"
"Worthwhile","2013","White","All","All","High (7-8)","N/A","49.45","49.79","49.11","-"
"Worthwhile","2013","White","All","All","Low (0-4)","N/A","4.27","4.41","4.14","-"
"Worthwhile","2013","White","All","All","Medium (5-6)","N/A","13.77","14.01","13.53","-"
"Worthwhile","2013","White","All","All","Very High (9-10)","N/A","32.51","32.83","32.19","-"
"Worthwhile","2014","White","All","All","High (7-8)","N/A","49.27","49.61","48.92","-"
"Worthwhile","2014","White","All","All","Low (0-4)","N/A","3.97","4.11","3.84","-"
"Worthwhile","2014","White","All","All","Medium (5-6)","N/A","12.68","12.91","12.44","-"
"Worthwhile","2014","White","All","All","Very High (9-10)","N/A","34.08","34.41","33.75","-"
"Worthwhile","2015","White","All","All","High (7-8)","N/A","49.38","49.73","49.03","-"
"Worthwhile","2015","White","All","All","Low (0-4)","N/A","3.6","3.73","3.47","-"
"Worthwhile","2015","White","All","All","Medium (5-6)","N/A","12.39","12.63","12.16","-"
"Worthwhile","2015","White","All","All","Very High (9-10)","N/A","34.63","34.97","34.29","-"
"Worthwhile","2016","White","All","All","High (7-8)","N/A","49.08","49.45","48.71","-"
"Worthwhile","2016","White","All","All","Low (0-4)","N/A","3.65","3.79","3.52","-"
"Worthwhile","2016","White","All","All","Medium (5-6)","N/A","12.12","12.36","11.87","-"
"Worthwhile","2016","White","All","All","Very High (9-10)","N/A","35.15","35.51","34.8","-"
"Worthwhile","2015","Arab","Female","All","All","7.67","N/A","7.95","7.39","240"
"Worthwhile","2015","Arab","Male","All","All","7.51","N/A","7.72","7.3","420"
"Worthwhile","2015","Bangladeshi","Female","All","All","7.9","N/A","8.08","7.72","460"
"Worthwhile","2015","Bangladeshi","Male","All","All","7.52","N/A","7.7","7.34","530"
"Worthwhile","2015","Black / African / Caribbean / Black British","Female","All","All","7.72","N/A","7.79","7.65","3500"
"Worthwhile","2015","Black / African / Caribbean / Black British","Male","All","All","7.54","N/A","7.64","7.44","2170"
"Worthwhile","2015","Chinese","Female","All","All","7.74","N/A","7.88","7.6","610"
"Worthwhile","2015","Chinese","Male","All","All","7.65","N/A","7.83","7.48","470"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Female","All","All","?","N/A","?","?","30"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Male","All","All","?","N/A","?","?","20"
"Worthwhile","2015","Indian","Female","All","All","7.83","N/A","7.91","7.75","2360"
"Worthwhile","2015","Indian","Male","All","All","7.79","N/A","7.87","7.72","2650"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Female","All","All","7.76","N/A","7.9","7.63","1110"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Male","All","All","7.46","N/A","7.62","7.29","710"
"Worthwhile","2015","Other Asian background","Female","All","All","7.83","N/A","7.95","7.71","1020"
"Worthwhile","2015","Other Asian background","Male","All","All","7.67","N/A","7.82","7.52","910"
"Worthwhile","2015","Other ethnic group","Female","All","All","7.76","N/A","7.87","7.65","1230"
"Worthwhile","2015","Other ethnic group","Male","All","All","7.57","N/A","7.69","7.45","1130"
"Worthwhile","2015","Pakistani","Female","All","All","7.87","N/A","7.98","7.75","1440"
"Worthwhile","2015","Pakistani","Male","All","All","7.68","N/A","7.79","7.56","1400"
"Worthwhile","2015","All","Female","All","All","7.92","N/A","7.93","7.91","161460"
"Worthwhile","2015","All","Male","All","All","7.68","N/A","7.69","7.67","126530"
"Worthwhile","2015","White","Female","All","All","7.94","N/A","7.95","7.93","149380"
"Worthwhile","2015","White","Male","All","All","7.69","N/A","7.7","7.68","116050"
"Worthwhile","2015","Arab","Female","All","High (7 - 8)","N/A","44.45","52.46","36.44","-"
"Worthwhile","2015","Arab","Male","All","High (7 - 8)","N/A","45.22","51.21","39.23","-"
"Worthwhile","2015","Arab","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","Female","All","Medium (5 - 6)","N/A","17.07","22.63","11.5","-"
"Worthwhile","2015","Arab","Male","All","Medium (5 - 6)","N/A","20.23","24.75","15.71","-"
"Worthwhile","2015","Arab","Female","All","Very High (9 - 10)","N/A","33.65","41.55","25.74","-"
"Worthwhile","2015","Arab","Male","All","Very High (9 - 10)","N/A","29.24","34.47","24.01","-"
"Worthwhile","2015","Bangladeshi","Female","All","High (7 - 8)","N/A","45.93","51.48","40.38","-"
"Worthwhile","2015","Bangladeshi","Male","All","High (7 - 8)","N/A","48.83","53.79","43.86","-"
"Worthwhile","2015","Bangladeshi","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","Female","All","Medium (5 - 6)","N/A","13.85","17.89","9.82","-"
"Worthwhile","2015","Bangladeshi","Male","All","Medium (5 - 6)","N/A","18.85","22.83","14.86","-"
"Worthwhile","2015","Bangladeshi","Female","All","Very High (9 - 10)","N/A","37.43","42.87","32","-"
"Worthwhile","2015","Bangladeshi","Male","All","Very High (9 - 10)","N/A","27.84","32.38","23.3","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Female","All","High (7 - 8)","N/A","41.82","43.75","39.89","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Male","All","High (7 - 8)","N/A","46.73","49.37","44.09","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Female","All","Low (0 - 4)","N/A","3.72","4.37","3.07","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Male","All","Low (0 - 4)","N/A","5.33","6.48","4.17","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Female","All","Medium (5 - 6)","N/A","18.96","20.58","17.35","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Male","All","Medium (5 - 6)","N/A","18.04","20.04","16.04","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Female","All","Very High (9 - 10)","N/A","35.5","37.36","33.64","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","Male","All","Very High (9 - 10)","N/A","29.9","32.48","27.33","-"
"Worthwhile","2015","Chinese","Female","All","High (7 - 8)","N/A","59.77","64.57","54.96","-"
"Worthwhile","2015","Chinese","Male","All","High (7 - 8)","N/A","56.58","62.34","50.82","-"
"Worthwhile","2015","Chinese","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","Female","All","Medium (5 - 6)","N/A","11.26","13.93","8.58","-"
"Worthwhile","2015","Chinese","Male","All","Medium (5 - 6)","N/A","16.47","20.48","12.46","-"
"Worthwhile","2015","Chinese","Female","All","Very High (9 - 10)","N/A","27.14","31.64","22.64","-"
"Worthwhile","2015","Chinese","Male","All","Very High (9 - 10)","N/A","25.21","30.71","19.72","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Female","All","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Male","All","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Female","All","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Male","All","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Female","All","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","Male","All","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","Female","All","High (7 - 8)","N/A","50.7","53.15","48.26","-"
"Worthwhile","2015","Indian","Male","All","High (7 - 8)","N/A","51.99","54.36","49.63","-"
"Worthwhile","2015","Indian","Female","All","Low (0 - 4)","N/A","2.46","3.2","1.71","-"
"Worthwhile","2015","Indian","Male","All","Low (0 - 4)","N/A","2.51","3.13","1.89","-"
"Worthwhile","2015","Indian","Female","All","Medium (5 - 6)","N/A","13.94","15.63","12.25","-"
"Worthwhile","2015","Indian","Male","All","Medium (5 - 6)","N/A","13.83","15.48","12.18","-"
"Worthwhile","2015","Indian","Female","All","Very High (9 - 10)","N/A","32.9","35.25","30.56","-"
"Worthwhile","2015","Indian","Male","All","Very High (9 - 10)","N/A","31.67","33.87","29.47","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Female","All","High (7 - 8)","N/A","46.68","50.29","43.06","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Male","All","High (7 - 8)","N/A","46.14","50.73","41.55","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Female","All","Low (0 - 4)","N/A","3.78","5.2","2.35","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Female","All","Medium (5 - 6)","N/A","14.81","17.54","12.09","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Male","All","Medium (5 - 6)","N/A","21.4","25.22","17.58","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Female","All","Very High (9 - 10)","N/A","34.73","38.19","31.28","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","Male","All","Very High (9 - 10)","N/A","27.9","32.12","23.68","-"
"Worthwhile","2015","Other Asian background","Female","All","High (7 - 8)","N/A","48.33","52.08","44.58","-"
"Worthwhile","2015","Other Asian background","Male","All","High (7 - 8)","N/A","47.22","51.22","43.21","-"
"Worthwhile","2015","Other Asian background","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","Female","All","Medium (5 - 6)","N/A","14.46","17.15","11.77","-"
"Worthwhile","2015","Other Asian background","Male","All","Medium (5 - 6)","N/A","18.07","21.37","14.77","-"
"Worthwhile","2015","Other Asian background","Female","All","Very High (9 - 10)","N/A","34.33","37.84","30.81","-"
"Worthwhile","2015","Other Asian background","Male","All","Very High (9 - 10)","N/A","31.06","34.81","27.31","-"
"Worthwhile","2015","Other ethnic group","Female","All","High (7 - 8)","N/A","47.06","50.33","43.8","-"
"Worthwhile","2015","Other ethnic group","Male","All","High (7 - 8)","N/A","50.6","54.27","46.92","-"
"Worthwhile","2015","Other ethnic group","Female","All","Low (0 - 4)","N/A","3.81","4.89","2.73","-"
"Worthwhile","2015","Other ethnic group","Male","All","Low (0 - 4)","N/A","5.07","6.57","3.57","-"
"Worthwhile","2015","Other ethnic group","Female","All","Medium (5 - 6)","N/A","15.11","17.39","12.84","-"
"Worthwhile","2015","Other ethnic group","Male","All","Medium (5 - 6)","N/A","16.18","18.69","13.66","-"
"Worthwhile","2015","Other ethnic group","Female","All","Very High (9 - 10)","N/A","34.01","37.12","30.91","-"
"Worthwhile","2015","Other ethnic group","Male","All","Very High (9 - 10)","N/A","28.15","31.36","24.95","-"
"Worthwhile","2015","Pakistani","Female","All","High (7 - 8)","N/A","43.35","46.42","40.29","-"
"Worthwhile","2015","Pakistani","Male","All","High (7 - 8)","N/A","48.09","51.4","44.79","-"
"Worthwhile","2015","Pakistani","Female","All","Low (0 - 4)","N/A","3.79","4.96","2.62","-"
"Worthwhile","2015","Pakistani","Male","All","Low (0 - 4)","N/A","3.63","4.76","2.49","-"
"Worthwhile","2015","Pakistani","Female","All","Medium (5 - 6)","N/A","14.97","17.11","12.83","-"
"Worthwhile","2015","Pakistani","Male","All","Medium (5 - 6)","N/A","17.29","19.72","14.87","-"
"Worthwhile","2015","Pakistani","Female","All","Very High (9 - 10)","N/A","37.89","40.94","34.83","-"
"Worthwhile","2015","Pakistani","Male","All","Very High (9 - 10)","N/A","30.99","34.18","27.8","-"
"Worthwhile","2015","All","Female","All","High (7 - 8)","N/A","46.7","47.01","46.4","-"
"Worthwhile","2015","All","Male","All","High (7 - 8)","N/A","51.32","51.68","50.96","-"
"Worthwhile","2015","All","Female","All","Low (0 - 4)","N/A","3.46","3.57","3.35","-"
"Worthwhile","2015","All","Male","All","Low (0 - 4)","N/A","4.31","4.45","4.16","-"
"Worthwhile","2015","All","Female","All","Medium (5 - 6)","N/A","12.29","12.49","12.09","-"
"Worthwhile","2015","All","Male","All","Medium (5 - 6)","N/A","14.1","14.35","13.84","-"
"Worthwhile","2015","All","Female","All","Very High (9 - 10)","N/A","37.55","37.85","37.25","-"
"Worthwhile","2015","All","Male","All","Very High (9 - 10)","N/A","30.28","30.6","29.95","-"
"Worthwhile","2015","White","Female","All","High (7 - 8)","N/A","46.74","47.06","46.42","-"
"Worthwhile","2015","White","Male","All","High (7 - 8)","N/A","51.6","51.98","51.22","-"
"Worthwhile","2015","White","Female","All","Low (0 - 4)","N/A","3.47","3.59","3.36","-"
"Worthwhile","2015","White","Male","All","Low (0 - 4)","N/A","4.34","4.49","4.19","-"
"Worthwhile","2015","White","Female","All","Medium (5 - 6)","N/A","11.92","12.12","11.71","-"
"Worthwhile","2015","White","Male","All","Medium (5 - 6)","N/A","13.73","13.99","13.46","-"
"Worthwhile","2015","White","Female","All","Very High (9 - 10)","N/A","37.87","38.18","37.56","-"
"Worthwhile","2015","White","Male","All","Very High (9 - 10)","N/A","30.33","30.67","29.99","-"
"Worthwhile","2015","Arab","All","Higher managerial and professional","All","8.2","N/A","8.64","7.75","-"
"Worthwhile","2015","Arab","All","Intermediate occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Arab","All","Lower managerial and professional","All","7.85","N/A","8.34","7.35","-"
"Worthwhile","2015","Arab","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Worthwhile","2015","Arab","All","Never worked, unemployed, and nec","All","7.58","N/A","7.85","7.3","-"
"Worthwhile","2015","Arab","All","Routine occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Arab","All","Semi-routine occupations","All","7.15","N/A","7.64","6.65","-"
"Worthwhile","2015","Arab","All","Small employers and own account workers","All","?","N/A","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Higher managerial and professional","All","7.97","N/A","8.35","7.58","-"
"Worthwhile","2015","Bangladeshi","All","Intermediate occupations","All","7.87","N/A","8.19","7.55","-"
"Worthwhile","2015","Bangladeshi","All","Lower managerial and professional","All","7.66","N/A","7.96","7.36","-"
"Worthwhile","2015","Bangladeshi","All","Lower supervisory and technical","All","7.59","N/A","8.09","7.1","-"
"Worthwhile","2015","Bangladeshi","All","Never worked, unemployed, and nec","All","7.68","N/A","7.9","7.46","-"
"Worthwhile","2015","Bangladeshi","All","Routine occupations","All","7.85","N/A","8.25","7.45","-"
"Worthwhile","2015","Bangladeshi","All","Semi-routine occupations","All","7.14","N/A","7.58","6.7","-"
"Worthwhile","2015","Bangladeshi","All","Small employers and own account workers","All","8.1","N/A","8.56","7.65","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","All","7.95","N/A","8.11","7.8","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","All","7.72","N/A","7.89","7.56","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","All","7.84","N/A","7.95","7.74","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","All","7.45","N/A","7.78","7.11","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","All","7.56","N/A","7.67","7.44","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Routine occupations","All","7.53","N/A","7.72","7.34","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","All","7.48","N/A","7.67","7.29","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","All","7.64","N/A","7.89","7.38","-"
"Worthwhile","2015","Chinese","All","Higher managerial and professional","All","7.84","N/A","8.04","7.63","-"
"Worthwhile","2015","Chinese","All","Intermediate occupations","All","7.54","N/A","7.9","7.19","-"
"Worthwhile","2015","Chinese","All","Lower managerial and professional","All","7.69","N/A","7.94","7.44","-"
"Worthwhile","2015","Chinese","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Worthwhile","2015","Chinese","All","Never worked, unemployed, and nec","All","7.82","N/A","8.02","7.61","-"
"Worthwhile","2015","Chinese","All","Routine occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Chinese","All","Semi-routine occupations","All","7.42","N/A","7.79","7.05","-"
"Worthwhile","2015","Chinese","All","Small employers and own account workers","All","7.53","N/A","7.91","7.16","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","All","?","N/A","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","All","?","N/A","?","?","-"
"Worthwhile","2015","Indian","All","Higher managerial and professional","All","7.98","N/A","8.08","7.89","-"
"Worthwhile","2015","Indian","All","Intermediate occupations","All","7.87","N/A","8.01","7.73","-"
"Worthwhile","2015","Indian","All","Lower managerial and professional","All","7.86","N/A","7.98","7.75","-"
"Worthwhile","2015","Indian","All","Lower supervisory and technical","All","7.61","N/A","7.9","7.32","-"
"Worthwhile","2015","Indian","All","Never worked, unemployed, and nec","All","7.72","N/A","7.85","7.59","-"
"Worthwhile","2015","Indian","All","Routine occupations","All","7.63","N/A","7.87","7.38","-"
"Worthwhile","2015","Indian","All","Semi-routine occupations","All","7.66","N/A","7.84","7.49","-"
"Worthwhile","2015","Indian","All","Small employers and own account workers","All","7.77","N/A","8.02","7.51","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","All","7.74","N/A","7.95","7.53","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","All","7.72","N/A","7.94","7.49","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","All","7.9","N/A","8.07","7.74","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","All","7.53","N/A","8.06","6.99","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","All","7.45","N/A","7.69","7.21","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Routine occupations","All","7.36","N/A","8.01","6.71","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","All","7.54","N/A","7.82","7.25","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","All","7.55","N/A","7.94","7.16","-"
"Worthwhile","2015","Other Asian Background","All","Higher managerial and professional","All","8.07","N/A","8.31","7.82","-"
"Worthwhile","2015","Other Asian Background","All","Intermediate occupations","All","7.86","N/A","8.14","7.58","-"
"Worthwhile","2015","Other Asian Background","All","Lower managerial and professional","All","7.86","N/A","8.06","7.65","-"
"Worthwhile","2015","Other Asian Background","All","Lower supervisory and technical","All","7.67","N/A","8.23","7.1","-"
"Worthwhile","2015","Other Asian Background","All","Never worked, unemployed, and nec","All","7.59","N/A","7.76","7.42","-"
"Worthwhile","2015","Other Asian Background","All","Routine occupations","All","7.72","N/A","8.05","7.4","-"
"Worthwhile","2015","Other Asian Background","All","Semi-routine occupations","All","7.79","N/A","8.09","7.5","-"
"Worthwhile","2015","Other Asian Background","All","Small employers and own account workers","All","7.58","N/A","7.97","7.18","-"
"Worthwhile","2015","Other ethnic group","All","Higher managerial and professional","All","7.98","N/A","8.19","7.76","-"
"Worthwhile","2015","Other ethnic group","All","Intermediate occupations","All","7.62","N/A","7.88","7.36","-"
"Worthwhile","2015","Other ethnic group","All","Lower managerial and professional","All","7.86","N/A","8.03","7.68","-"
"Worthwhile","2015","Other ethnic group","All","Lower supervisory and technical","All","7.64","N/A","8.05","7.23","-"
"Worthwhile","2015","Other ethnic group","All","Never worked, unemployed, and nec","All","7.49","N/A","7.66","7.32","-"
"Worthwhile","2015","Other ethnic group","All","Routine occupations","All","7.6","N/A","7.84","7.37","-"
"Worthwhile","2015","Other ethnic group","All","Semi-routine occupations","All","7.59","N/A","7.85","7.34","-"
"Worthwhile","2015","Other ethnic group","All","Small employers and own account workers","All","7.73","N/A","7.99","7.47","-"
"Worthwhile","2015","Pakistani","All","Higher managerial and professional","All","7.93","N/A","8.11","7.75","-"
"Worthwhile","2015","Pakistani","All","Intermediate occupations","All","7.79","N/A","8.01","7.57","-"
"Worthwhile","2015","Pakistani","All","Lower managerial and professional","All","7.96","N/A","8.12","7.8","-"
"Worthwhile","2015","Pakistani","All","Lower supervisory and technical","All","7.52","N/A","7.95","7.09","-"
"Worthwhile","2015","Pakistani","All","Never worked, unemployed, and nec","All","7.7","N/A","7.86","7.55","-"
"Worthwhile","2015","Pakistani","All","Routine occupations","All","7.73","N/A","8.05","7.4","-"
"Worthwhile","2015","Pakistani","All","Semi-routine occupations","All","7.82","N/A","8.09","7.56","-"
"Worthwhile","2015","Pakistani","All","Small employers and own account workers","All","7.59","N/A","7.82","7.37","-"
"Worthwhile","2015","All","All","Higher managerial and professional","All","7.98","N/A","7.99","7.96","-"
"Worthwhile","2015","All","All","Intermediate occupations","All","7.86","N/A","7.88","7.83","-"
"Worthwhile","2015","All","All","Lower managerial and professional","All","7.99","N/A","8.01","7.98","-"
"Worthwhile","2015","All","All","Lower supervisory and technical","All","7.77","N/A","7.81","7.74","-"
"Worthwhile","2015","All","All","Never worked, unemployed, and nec","All","7.65","N/A","7.67","7.63","-"
"Worthwhile","2015","All","All","Routine occupations","All","7.6","N/A","7.63","7.56","-"
"Worthwhile","2015","All","All","Semi-routine occupations","All","7.74","N/A","7.76","7.71","-"
"Worthwhile","2015","All","All","Small employers and own account workers","All","7.94","N/A","7.97","7.91","-"
"Worthwhile","2015","White","All","Higher managerial and professional","All","7.98","N/A","8","7.96","-"
"Worthwhile","2015","White","All","Intermediate occupations","All","7.87","N/A","7.89","7.84","-"
"Worthwhile","2015","White","All","Lower managerial and professional","All","8.01","N/A","8.02","7.99","-"
"Worthwhile","2015","White","All","Lower supervisory and technical","All","7.79","N/A","7.83","7.76","-"
"Worthwhile","2015","White","All","Never worked, unemployed, and nec","All","7.65","N/A","7.67","7.63","-"
"Worthwhile","2015","White","All","Routine occupations","All","7.6","N/A","7.63","7.56","-"
"Worthwhile","2015","White","All","Semi-routine occupations","All","7.76","N/A","7.78","7.73","-"
"Worthwhile","2015","White","All","Small employers and own account workers","All","7.97","N/A","8","7.94","-"
"Worthwhile","2015","Arab","All","Higher managerial and professional","High (7 - 8)","N/A","39.93","52.37","27.49","-"
"Worthwhile","2015","Arab","All","Intermediate occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower managerial and professional","High (7 - 8)","N/A","53.2","68.42","37.99","-"
"Worthwhile","2015","Arab","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","38.87","46.02","31.72","-"
"Worthwhile","2015","Arab","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Semi-routine occupations","High (7 - 8)","N/A","46.8","60.86","32.74","-"
"Worthwhile","2015","Arab","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","20.81","26.38","15.23","-"
"Worthwhile","2015","Arab","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Higher managerial and professional","Very High (9 - 10)","N/A","49.93","62.9","36.96","-"
"Worthwhile","2015","Arab","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","34.55","41.51","27.59","-"
"Worthwhile","2015","Arab","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Arab","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Intermediate occupations","High (7 - 8)","N/A","51.36","62.56","40.16","-"
