"Title","Writing attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","Value","Value_Type","Lower_CI","Upper_CI","Denominator"
"Key stage 2 progress in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","0.6","Numeric","17","17","1857"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","21","%","","","62"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","28","%","","","35"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","24","%","","","63"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","40"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","37"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","27","%","","","1"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","22","%","","","58"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","32","%","","","55"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","29","%","","","14"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","24","%","","","67"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","34","%","","","66"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","34"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","14","%","","","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","26","%","","","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","26","%","","","72"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","21","%","","","57"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","54"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","22","%","","","42"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","16","%","","","18"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","29","%","","","17"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","24","%","","","28"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","17","%","","","65"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","10","%","","","45"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","25","%","","","44"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","52"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","13","%","","","30"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","28","%","","","27"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","31","%","","","26"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","26","%","","","4"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","35","%","","","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","23","%","","","38"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","28","%","","","64"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","22","%","","","43"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","33","%","","","41"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","23","%","","","46"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","16","%","","","21"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","19"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","19","%","","","69"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","50"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","27","%","","","48"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","24","%","","","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","18","%","","","61"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","60"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","51"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","14","%","","","29"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","27","%","","","25"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","21","%","","","47"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","24"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","28","%","","","22"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","26","%","","","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","70"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","32","%","","","68"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","4","%","","","49"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","2","%","","","31"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","6","%","","","23"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","3","%","","","20"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","1","%","","","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","5","%","","","71"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","39"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","15"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","20","%","","","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","18","%","","","2"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","13","%","","","59"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","24","%","","","56"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","8","%","","","53"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","7","%","","","33"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","12","%","","","32"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","76","%","","","599061"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","70","%","","","305933"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","82","%","","","293128"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","80","%","","","65224"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","75","%","","","33430"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","85","%","","","31794"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","81","%","","","10701"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","76","%","","","5456"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","86","%","","","5245"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","85","%","","","17129"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","82","%","","","8779"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","89","%","","","8350"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","75","%","","","26828"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","69","%","","","13713"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","81","%","","","13115"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","81","%","","","10566"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","77","%","","","5482"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","85","%","","","5084"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","77","%","","","35629"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","71","%","","","18061"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","83","%","","","17568"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","79","%","","","23572"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","73","%","","","11886"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","84","%","","","11686"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","72","%","","","7305"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","64","%","","","3740"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","80","%","","","3565"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","75","%","","","4752"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","69","%","","","2435"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","81","%","","","2317"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","85","%","","","2286"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","80","%","","","1148"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","90","%","","","1138"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","78","%","","","33006"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","72","%","","","16655"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","84","%","","","16351"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","82","%","","","7638"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","77","%","","","3981"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","87","%","","","3657"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","77","%","","","4307"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","71","%","","","2130"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","83","%","","","2177"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","73","%","","","8983"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","65","%","","","4445"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","81","%","","","4538"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","79","%","","","12078"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","74","%","","","6099"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","85","%","","","5979"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","76","%","","","446753"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","70","%","","","228241"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","82","%","","","218512"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","77","%","","","408221"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","70","%","","","208473"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","83","%","","","199748"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","80","%","","","1591"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","74","%","","","823"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","85","%","","","768"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","36","%","","","462"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","27","%","","","241"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","45","%","","","221"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","31","%","","","2165"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","24","%","","","1072"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","38","%","","","1093"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","70","%","","","34314"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","65","%","","","17632"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","76","%","","","16682"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","72","%","","","10878"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","67","%","","","5690"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","78","%","","","5188"
