"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","72","%","3399"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","75","%","13703"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","63","%","2602"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","78","%","11101"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","73","%","6962"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","1329"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","76","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","76","%","6741"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","63","%","1273"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","80","%","5468"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","73","%","477297"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","55","%","67620"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","75","%","409677"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","72","%","244555"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","54","%","34987"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","75","%","209568"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","73","%","232742"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","56","%","32633"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","76","%","200109"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","73","%","428456"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","55","%","63111"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","76","%","365345"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","72","%","219455"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","54","%","32699"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","75","%","186756"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","74","%","209001"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","57","%","30412"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","77","%","178589"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","75","%","1725"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","53","%","258"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","79","%","1467"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","75","%","898"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","50","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","79","%","768"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","76","%","827"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","56","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","79","%","699"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","33","%","604"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","33","%","377"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","33","%","227"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","32","%","323"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","32","%","197"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","31","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","35","%","281"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","34","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","37","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","29","%","2417"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","30","%","743"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","29","%","1674"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","28","%","1243"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","26","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","29","%","875"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","30","%","1174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","34","%","375"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","29","%","799"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","71","%","44095"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","61","%","3131"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","72","%","40964"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","71","%","22636"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","61","%","1593"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","72","%","21043"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","72","%","21459"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","60","%","1538"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","73","%","19921"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","70","%","11771"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","65","%","2503"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","72","%","9268"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","70","%","6053"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","1279"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","72","%","4774"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","70","%","5718"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","66","%","1224"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","72","%","4494"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","653943"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","60","%","92318"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","561625"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","335249"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","47669"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","287580"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","76","%","318694"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","61","%","44649"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","274045"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","68231"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","60133"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","76","%","35046"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","67","%","4260"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","30786"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","33185"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","67","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","29347"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","10248"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","1842"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","77","%","8406"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","5193"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","68","%","987"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","4206"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","5055"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","4200"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","85","%","19178"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","73","%","800"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","85","%","18378"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","84","%","9922"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","73","%","399"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","84","%","9523"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","86","%","9256"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","72","%","401"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","8855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","72","%","27378"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","64","%","4171"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","23207"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","70","%","14042"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","2187"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","71","%","11855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","73","%","13336"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","64","%","1984"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","75","%","11352"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","11427"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","1285"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","81","%","10142"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","78","%","5889"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","69","%","687"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","79","%","5202"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","5538"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","69","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","83","%","4940"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","73","%","36042"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","75","%","27944"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","71","%","18199"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","4107"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","73","%","14092"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","76","%","17843"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","70","%","3991"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","77","%","13852"
