"Title","Reading attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","82","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","70","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","43","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","88","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","71","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","79","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","73","%","49"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","58","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","79","%","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","29","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","!","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","83","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","79","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","63","%","24"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","90","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","71","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","70","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","56","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","67","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","!","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","63","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","71","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","81","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","63","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","56","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","50","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","81","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","57","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","58","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","69","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","58","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","70","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","76","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","67","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","57","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","72","%","166"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","61","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","73","%","833"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","64","%","370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","67","%","127"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","61","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","55","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","74","%","313"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","63","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","69","%","711"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","67","%","236"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","60","%","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","68","%","190"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","65","%","180"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","60","%","366"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","61","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","70","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","66","%","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","65","%","332"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","62","%","244"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","69","%","554"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","74","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","71","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","72","%","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","77","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","63","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","67","%","269"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","71","%","282"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","70","%","300"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","80","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","77","%","159"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","76","%","162"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","72","%","257"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","77","%","337"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","79","%","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","62","%","175"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","70","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","77","%","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","80","%","228"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","74","%","276"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","70","%","445"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","74","%","360"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","71","%","136"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","73","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","72","%","222"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","85","%","193"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","66","%","311"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","71","%","155"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","71","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","71","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","71","%","425"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","63","%","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","64","%","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","73","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","72","%","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","82","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","71","%","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","76","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","63","%","59"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","70","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","66","%","67"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","76","%","58"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","73","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","71","%","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","55","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","61","%","216"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","66","%","85"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","68","%","60"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","78","%","100"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","80","%","75"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","70","%","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","68","%","446"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","69","%","367"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","74","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","66","%","132"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","73","%","142"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","76","%","59"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","66","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","67","%","85"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","68","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","76","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","70","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","74","%","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","69","%","134"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","78","%","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","74","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","73","%","212"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","70","%","481"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","76","%","644"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","66","%","353"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","67","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","58","%","220"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","73","%","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","76","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","60","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","66","%","96"
