"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","48","%","8595"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","34","%","2454"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","53","%","6141"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","43","%","4333"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","30","%","1229"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","48","%","3104"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","53","%","4262"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","39","%","1225"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","58","%","3037"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","57","%","11044"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","41","%","2207"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","61","%","8837"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","53","%","5586"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","36","%","1104"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","57","%","4482"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","62","%","5458"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","45","%","1103"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","66","%","4355"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","53","%","441245"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","32","%","62465"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","57","%","378780"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","50","%","225392"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","29","%","31999"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","53","%","193393"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","57","%","215853"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","36","%","30466"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","61","%","185387"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","54","%","405815"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","32","%","58316"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","58","%","347499"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","50","%","207239"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","29","%","29883"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","54","%","177356"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","58","%","198576"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","36","%","28433"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","61","%","170143"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","62","%","1695"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","37","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","66","%","1422"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","57","%","861"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","36","%","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","61","%","715"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","67","%","834"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","39","%","127"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","72","%","707"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","19","%","427"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","17","%","284"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","24","%","143"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","15","%","227"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","14","%","159"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","18","%","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","24","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","21","%","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","29","%","75"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","13","%","1978"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","12","%","645"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","13","%","1333"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","11","%","1035"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","10","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","12","%","709"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","14","%","943"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","13","%","319"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","14","%","624"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","48","%","31330"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","38","%","2947"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","49","%","28383"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","45","%","16030"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","35","%","1485"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","46","%","14545"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","51","%","15300"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","40","%","1462"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","52","%","13838"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","50","%","10291"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","42","%","2403"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","52","%","7888"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","46","%","5225"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","37","%","1206"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","49","%","4019"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","54","%","5066"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","47","%","1197"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","56","%","3869"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","61","%","598997"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","43","%","91290"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","64","%","507707"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","57","%","305897"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","65","%","293100"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","63","%","65219"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","53","%","9550"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","55669"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","60","%","33427"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","67","%","31792"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","65","%","10700"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","59","%","2344"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","66","%","8356"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","62","%","5455"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","68","%","5245"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","71","%","17129"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","1002"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","72","%","16127"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","69","%","8779"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","75","%","8350"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","56","%","26824"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","49","%","4860"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","57","%","21964"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","53","%","13711"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","59","%","13113"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","10566"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","51","%","1344"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","70","%","9222"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","64","%","5482"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","71","%","5084"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","60","%","35619"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","52","%","8459"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","62","%","27160"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","55","%","18055"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","65","%","17564"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","62","%","23566"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","54","%","5303"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","18263"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","11882"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","67","%","11684"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","54","%","7304"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","46","%","1977"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","57","%","5327"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","48","%","3739"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","59","%","3565"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","57","%","4749"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","50","%","1179"
