"Title","Well-being: happiness yesterday"
"Location","UK"
"Time period","2012 to 2017"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/bulletins/measuringnationalwellbeing/januarytodecember2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-10-03"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Happiness","2015","Other ethnic group","All","All","Medium (5 - 6)","N/A","17.64","20.16","15.12","-"
"Happiness","2015","Other ethnic group","All","All","Very High (9 - 10)","N/A","32.8","35.92","29.67","-"
"Happiness","2016","Other ethnic group","All","All","High (7 - 8)","N/A","42.89","46.39","39.38","-"
"Happiness","2016","Other ethnic group","All","All","Low (0 - 4)","N/A","6.72","8.45","4.99","-"
"Happiness","2016","Other ethnic group","All","All","Medium (5 - 6)","N/A","16.46","19.08","13.83","-"
"Happiness","2016","Other ethnic group","All","All","Very High (9 - 10)","N/A","33.94","37.27","30.6","-"
"Happiness","2017","Other ethnic group","All","All","High (7 - 8)","N/A","37.75","41.08","34.43","-"
"Happiness","2017","Other ethnic group","All","All","Low (0 - 4)","N/A","8.16","9.9","6.41","-"
"Happiness","2017","Other ethnic group","All","All","Medium (5 - 6)","N/A","17.12","19.66","14.59","-"
"Happiness","2017","Other ethnic group","All","All","Very High (9 - 10)","N/A","36.97","40.46","33.48","-"
"Happiness","2012","Pakistani","All","All","High (7 - 8)","N/A","37.25","40.39","34.11","-"
"Happiness","2012","Pakistani","All","All","Low (0 - 4)","N/A","12.88","15.05","10.71","-"
"Happiness","2012","Pakistani","All","All","Medium (5 - 6)","N/A","19.19","21.6","16.78","-"
"Happiness","2012","Pakistani","All","All","Very High (9 - 10)","N/A","30.68","33.59","27.77","-"
"Happiness","2013","Pakistani","All","All","High (7 - 8)","N/A","35.66","38.63","32.69","-"
"Happiness","2013","Pakistani","All","All","Low (0 - 4)","N/A","12.3","14.43","10.17","-"
"Happiness","2013","Pakistani","All","All","Medium (5 - 6)","N/A","19.96","22.54","17.38","-"
"Happiness","2013","Pakistani","All","All","Very High (9 - 10)","N/A","32.07","35.11","29.03","-"
"Happiness","2014","Pakistani","All","All","High (7 - 8)","N/A","36.02","39.09","32.95","-"
"Happiness","2014","Pakistani","All","All","Low (0 - 4)","N/A","9.26","11.03","7.49","-"
"Happiness","2014","Pakistani","All","All","Medium (5 - 6)","N/A","20.34","22.83","17.85","-"
"Happiness","2014","Pakistani","All","All","Very High (9 - 10)","N/A","34.38","37.32","31.43","-"
"Happiness","2015","Pakistani","All","All","High (7 - 8)","N/A","39.26","42.45","36.07","-"
"Happiness","2015","Pakistani","All","All","Low (0 - 4)","N/A","8","9.68","6.33","-"
"Happiness","2015","Pakistani","All","All","Medium (5 - 6)","N/A","16.69","19.09","14.28","-"
"Happiness","2015","Pakistani","All","All","Very High (9 - 10)","N/A","36.06","39.38","32.73","-"
"Happiness","2016","Pakistani","All","All","High (7 - 8)","N/A","38.84","41.96","35.72","-"
"Happiness","2016","Pakistani","All","All","Low (0 - 4)","N/A","9.51","11.4","7.63","-"
"Happiness","2016","Pakistani","All","All","Medium (5 - 6)","N/A","15.96","18.43","13.5","-"
"Happiness","2016","Pakistani","All","All","Very High (9 - 10)","N/A","35.69","38.8","32.57","-"
"Happiness","2017","Pakistani","All","All","High (7 - 8)","N/A","36.26","39.38","33.13","-"
"Happiness","2017","Pakistani","All","All","Low (0 - 4)","N/A","8.35","10.13","6.57","-"
"Happiness","2017","Pakistani","All","All","Medium (5 - 6)","N/A","18.5","21.03","15.97","-"
"Happiness","2017","Pakistani","All","All","Very High (9 - 10)","N/A","36.9","40.17","33.63","-"
"Happiness","2012","All","All","All","High (7 - 8)","N/A","40.19","40.51","39.88","-"
"Happiness","2012","All","All","All","Low (0 - 4)","N/A","10.38","10.58","10.18","-"
"Happiness","2012","All","All","All","Medium (5 - 6)","N/A","17.94","18.19","17.7","-"
"Happiness","2012","All","All","All","Very High (9 - 10)","N/A","31.49","31.79","31.18","-"
"Happiness","2013","All","All","All","High (7 - 8)","N/A","40.83","41.15","40.5","-"
"Happiness","2013","All","All","All","Low (0 - 4)","N/A","9.8","9.99","9.6","-"
"Happiness","2013","All","All","All","Medium (5 - 6)","N/A","17.09","17.34","16.84","-"
"Happiness","2013","All","All","All","Very High (9 - 10)","N/A","32.28","32.59","31.97","-"
"Happiness","2014","All","All","All","High (7 - 8)","N/A","40.37","40.69","40.04","-"
"Happiness","2014","All","All","All","Low (0 - 4)","N/A","9.11","9.29","8.92","-"
"Happiness","2014","All","All","All","Medium (5 - 6)","N/A","16.81","17.05","16.56","-"
"Happiness","2014","All","All","All","Very High (9 - 10)","N/A","33.72","34.04","33.4","-"
"Happiness","2015","All","All","All","High (7 - 8)","N/A","40.6","40.92","40.27","-"
"Happiness","2015","All","All","All","Low (0 - 4)","N/A","8.69","8.87","8.5","-"
"Happiness","2015","All","All","All","Medium (5 - 6)","N/A","16.48","16.73","16.23","-"
"Happiness","2015","All","All","All","Very High (9 - 10)","N/A","34.24","34.56","33.91","-"
"Happiness","2016","All","All","All","High (7 - 8)","N/A","40.43","40.77","40.09","-"
"Happiness","2016","All","All","All","Low (0 - 4)","N/A","8.69","8.88","8.49","-"
"Happiness","2016","All","All","All","Medium (5 - 6)","N/A","16.31","16.56","16.05","-"
"Happiness","2016","All","All","All","Very High (9 - 10)","N/A","34.58","34.91","34.25","-"
"Happiness","2017","All","All","All","High (7 - 8)","N/A","40.36","40.71","40.02","-"
"Happiness","2017","All","All","All","Low (0 - 4)","N/A","8.26","8.45","8.06","-"
"Happiness","2017","All","All","All","Medium (5 - 6)","N/A","16.26","16.52","16","-"
"Happiness","2017","All","All","All","Very High (9 - 10)","N/A","35.12","35.46","34.78","-"
"Happiness","2012","White","All","All","High (7 - 8)","N/A","40.43","40.76","40.1","-"
"Happiness","2012","White","All","All","Low (0 - 4)","N/A","10.28","10.49","10.07","-"
"Happiness","2012","White","All","All","Medium (5 - 6)","N/A","17.7","17.95","17.44","-"
"Happiness","2012","White","All","All","Very High (9 - 10)","N/A","31.59","31.91","31.28","-"
"Happiness","2013","White","All","All","High (7 - 8)","N/A","41","41.34","40.67","-"
"Happiness","2013","White","All","All","Low (0 - 4)","N/A","9.72","9.92","9.52","-"
"Happiness","2013","White","All","All","Medium (5 - 6)","N/A","16.96","17.22","16.71","-"
"Happiness","2013","White","All","All","Very High (9 - 10)","N/A","32.32","32.64","31.99","-"
"Happiness","2014","White","All","All","High (7 - 8)","N/A","40.54","40.88","40.2","-"
"Happiness","2014","White","All","All","Low (0 - 4)","N/A","9.18","9.38","8.99","-"
"Happiness","2014","White","All","All","Medium (5 - 6)","N/A","16.48","16.73","16.22","-"
"Happiness","2014","White","All","All","Very High (9 - 10)","N/A","33.8","34.13","33.46","-"
"Happiness","2015","White","All","All","High (7 - 8)","N/A","40.63","40.97","40.29","-"
"Happiness","2015","White","All","All","Low (0 - 4)","N/A","8.71","8.9","8.51","-"
"Happiness","2015","White","All","All","Medium (5 - 6)","N/A","16.34","16.6","16.08","-"
"Happiness","2015","White","All","All","Very High (9 - 10)","N/A","34.32","34.66","33.98","-"
"Happiness","2016","White","All","All","High (7 - 8)","N/A","40.53","40.88","40.17","-"
"Happiness","2016","White","All","All","Low (0 - 4)","N/A","8.79","9","8.59","-"
"Happiness","2016","White","All","All","Medium (5 - 6)","N/A","16.15","16.42","15.88","-"
"Happiness","2016","White","All","All","Very High (9 - 10)","N/A","34.53","34.88","34.19","-"
"Happiness","2017","White","All","All","High (7 - 8)","N/A","40.5","40.86","40.14","-"
"Happiness","2017","White","All","All","Low (0 - 4)","N/A","8.25","8.45","8.05","-"
"Happiness","2017","White","All","All","Medium (5 - 6)","N/A","16.08","16.35","15.81","-"
"Happiness","2017","White","All","All","Very High (9 - 10)","N/A","35.17","35.52","34.81","-"
"Happiness","2016","Arab","Female","All","All","7.16","N/A","7.59","6.73","250"
"Happiness","2016","Arab","Male","All","All","7.26","N/A","7.51","7","430"
"Happiness","2016","Bangladeshi","Female","All","All","7.51","N/A","7.76","7.27","480"
"Happiness","2016","Bangladeshi","Male","All","All","7.5","N/A","7.7","7.29","550"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","All","7.3","N/A","7.39","7.21","3560"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","All","7.31","N/A","7.43","7.2","2190"
"Happiness","2016","Chinese","Female","All","All","7.7","N/A","7.87","7.52","620"
"Happiness","2016","Chinese","Male","All","All","7.44","N/A","7.66","7.23","450"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","All","?","N/A","?","?","40"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","All","?","N/A","?","?","20"
"Happiness","2016","Indian","Female","All","All","7.63","N/A","7.72","7.53","2390"
"Happiness","2016","Indian","Male","All","All","7.73","N/A","7.82","7.65","2640"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","All","7.28","N/A","7.44","7.12","1190"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","All","7.15","N/A","7.33","6.97","700"
"Happiness","2016","Other Asian background","Female","All","All","7.71","N/A","7.86","7.56","1040"
"Happiness","2016","Other Asian background","Male","All","All","7.45","N/A","7.6","7.29","930"
"Happiness","2016","Other ethnic group","Female","All","All","7.52","N/A","7.65","7.39","1230"
"Happiness","2016","Other ethnic group","Male","All","All","7.43","N/A","7.58","7.28","1110"
"Happiness","2016","Pakistani","Female","All","All","7.5","N/A","7.63","7.37","1400"
"Happiness","2016","Pakistani","Male","All","All","7.46","N/A","7.6","7.33","1450"
"Happiness","2016","All","Female","All","All","7.5","N/A","7.51","7.48","157340"
"Happiness","2016","All","Male","All","All","7.47","N/A","7.48","7.45","124230"
"Happiness","2016","White","Female","All","All","7.5","N/A","7.52","7.49","145050"
"Happiness","2016","White","Male","All","All","7.47","N/A","7.48","7.45","113690"
"Happiness","2016","Arab","Female","All","High (7 - 8)","N/A","?","43.73","29.23","-"
"Happiness","2016","Arab","Male","All","High (7 - 8)","N/A","?","48.41","36.89","-"
"Happiness","2016","Arab","Female","All","High
 (7 - 8)","N/A","36.48","?","?","-"
"Happiness","2016","Arab","Male","All","High
 (7 - 8)","N/A","42.65","?","?","-"
"Happiness","2016","Arab","Female","All","Low (0 - 4)","N/A","?","18.68","8.48","-"
"Happiness","2016","Arab","Male","All","Low (0 - 4)","N/A","?","13.73","7.05","-"
"Happiness","2016","Arab","Female","All","Low
 (0 - 4)","N/A","13.58","?","?","-"
"Happiness","2016","Arab","Male","All","Low
 (0 - 4)","N/A","10.39","?","?","-"
"Happiness","2016","Arab","Female","All","Medium 
(5 - 6)","N/A","18.13","?","?","-"
"Happiness","2016","Arab","Male","All","Medium 
(5 - 6)","N/A","16.79","?","?","-"
"Happiness","2016","Arab","Female","All","Medium (5 - 6)","N/A","?","24.26","12.01","-"
"Happiness","2016","Arab","Male","All","Medium (5 - 6)","N/A","?","21.18","12.4","-"
"Happiness","2016","Arab","Female","All","Very High (9 - 10)","N/A","?","39.21","24.4","-"
"Happiness","2016","Arab","Male","All","Very High (9 - 10)","N/A","?","35.57","24.77","-"
"Happiness","2016","Arab","Female","All","Very High
 (9 - 10)","N/A","31.81","?","?","-"
"Happiness","2016","Arab","Male","All","Very High
 (9 - 10)","N/A","30.17","?","?","-"
"Happiness","2016","Bangladeshi","Female","All","High (7 - 8)","N/A","?","38.4","27.82","-"
"Happiness","2016","Bangladeshi","Male","All","High (7 - 8)","N/A","?","46.67","36.8","-"
"Happiness","2016","Bangladeshi","Female","All","High
 (7 - 8)","N/A","33.11","?","?","-"
"Happiness","2016","Bangladeshi","Male","All","High
 (7 - 8)","N/A","41.73","?","?","-"
"Happiness","2016","Bangladeshi","Female","All","Low (0 - 4)","N/A","?","11.1","5.43","-"
"Happiness","2016","Bangladeshi","Male","All","Low (0 - 4)","N/A","?","9.44","4.63","-"
"Happiness","2016","Bangladeshi","Female","All","Low
 (0 - 4)","N/A","8.27","?","?","-"
"Happiness","2016","Bangladeshi","Male","All","Low
 (0 - 4)","N/A","7.03","?","?","-"
"Happiness","2016","Bangladeshi","Female","All","Medium 
(5 - 6)","N/A","20.28","?","?","-"
"Happiness","2016","Bangladeshi","Male","All","Medium 
(5 - 6)","N/A","18.88","?","?","-"
"Happiness","2016","Bangladeshi","Female","All","Medium (5 - 6)","N/A","?","24.38","16.18","-"
"Happiness","2016","Bangladeshi","Male","All","Medium (5 - 6)","N/A","?","22.72","15.03","-"
"Happiness","2016","Bangladeshi","Female","All","Very High (9 - 10)","N/A","?","43.76","32.93","-"
"Happiness","2016","Bangladeshi","Male","All","Very High (9 - 10)","N/A","?","37.15","27.57","-"
"Happiness","2016","Bangladeshi","Female","All","Very High
 (9 - 10)","N/A","38.35","?","?","-"
"Happiness","2016","Bangladeshi","Male","All","Very High
 (9 - 10)","N/A","32.36","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","High (7 - 8)","N/A","?","37.93","34.2","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","High (7 - 8)","N/A","?","39.62","34.73","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","High
 (7 - 8)","N/A","36.07","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","High
 (7 - 8)","N/A","37.18","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Low (0 - 4)","N/A","?","11.93","9.58","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Low (0 - 4)","N/A","?","11.1","8","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Low
 (0 - 4)","N/A","10.76","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Low
 (0 - 4)","N/A","9.55","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Medium 
(5 - 6)","N/A","19.51","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Medium 
(5 - 6)","N/A","21.41","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Medium (5 - 6)","N/A","?","21.03","18","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Medium (5 - 6)","N/A","?","23.56","19.26","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Very High (9 - 10)","N/A","?","35.5","31.83","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Very High (9 - 10)","N/A","?","34.42","29.31","-"
"Happiness","2016","Black / African / Caribbean / Black British","Female","All","Very High
 (9 - 10)","N/A","33.67","?","?","-"
"Happiness","2016","Black / African / Caribbean / Black British","Male","All","Very High
 (9 - 10)","N/A","31.87","?","?","-"
"Happiness","2016","Chinese","Female","All","High (7 - 8)","N/A","?","47.73","38.67","-"
"Happiness","2016","Chinese","Male","All","High (7 - 8)","N/A","?","48.85","37.77","-"
"Happiness","2016","Chinese","Female","All","High
 (7 - 8)","N/A","43.2","?","?","-"
"Happiness","2016","Chinese","Male","All","High
 (7 - 8)","N/A","43.31","?","?","-"
"Happiness","2016","Chinese","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Chinese","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Chinese","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Chinese","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Chinese","Female","All","Medium 
(5 - 6)","N/A","15.64","?","?","-"
"Happiness","2016","Chinese","Male","All","Medium 
(5 - 6)","N/A","18.3","?","?","-"
"Happiness","2016","Chinese","Female","All","Medium (5 - 6)","N/A","?","19.31","11.97","-"
"Happiness","2016","Chinese","Male","All","Medium (5 - 6)","N/A","?","22.52","14.09","-"
"Happiness","2016","Chinese","Female","All","Very High (9 - 10)","N/A","?","40.87","31.52","-"
"Happiness","2016","Chinese","Male","All","Very High (9 - 10)","N/A","?","37.58","26.46","-"
"Happiness","2016","Chinese","Female","All","Very High
 (9 - 10)","N/A","36.2","?","?","-"
"Happiness","2016","Chinese","Male","All","Very High
 (9 - 10)","N/A","32.02","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","High (7 - 8)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","High (7 - 8)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","High
 (7 - 8)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","High
 (7 - 8)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Medium 
(5 - 6)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Medium 
(5 - 6)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Medium (5 - 6)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Medium (5 - 6)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Very High (9 - 10)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Very High (9 - 10)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Female","All","Very High
 (9 - 10)","N/A","?","?","?","-"
"Happiness","2016","Gypsy / Traveller / Irish Traveller","Male","All","Very High
 (9 - 10)","N/A","?","?","?","-"
"Happiness","2016","Indian","Female","All","High (7 - 8)","N/A","?","42.32","37.65","-"
"Happiness","2016","Indian","Male","All","High (7 - 8)","N/A","?","45.1","40.55","-"
"Happiness","2016","Indian","Female","All","High
 (7 - 8)","N/A","39.99","?","?","-"
"Happiness","2016","Indian","Male","All","High
 (7 - 8)","N/A","42.83","?","?","-"
"Happiness","2016","Indian","Female","All","Low (0 - 4)","N/A","?","7.7","5.37","-"
"Happiness","2016","Indian","Male","All","Low (0 - 4)","N/A","?","6.04","4.19","-"
"Happiness","2016","Indian","Female","All","Low
 (0 - 4)","N/A","6.53","?","?","-"
"Happiness","2016","Indian","Male","All","Low
 (0 - 4)","N/A","5.12","?","?","-"
"Happiness","2016","Indian","Female","All","Medium 
(5 - 6)","N/A","16.93","?","?","-"
"Happiness","2016","Indian","Male","All","Medium 
(5 - 6)","N/A","15.05","?","?","-"
"Happiness","2016","Indian","Female","All","Medium (5 - 6)","N/A","?","18.72","15.14","-"
"Happiness","2016","Indian","Male","All","Medium (5 - 6)","N/A","?","16.7","13.4","-"
"Happiness","2016","Indian","Female","All","Very High (9 - 10)","N/A","?","38.93","34.17","-"
"Happiness","2016","Indian","Male","All","Very High (9 - 10)","N/A","?","39.24","34.78","-"
"Happiness","2016","Indian","Female","All","Very High
 (9 - 10)","N/A","36.55","?","?","-"
"Happiness","2016","Indian","Male","All","Very High
 (9 - 10)","N/A","37.01","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","High (7 - 8)","N/A","?","41.36","34.75","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","High (7 - 8)","N/A","?","49.43","40.24","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","High
 (7 - 8)","N/A","38.05","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","High
 (7 - 8)","N/A","44.84","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Low (0 - 4)","N/A","?","13.33","8.86","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Low (0 - 4)","N/A","?","12.94","7.72","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Low
 (0 - 4)","N/A","11.09","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Low
 (0 - 4)","N/A","10.33","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Medium 
(5 - 6)","N/A","18.41","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Medium 
(5 - 6)","N/A","19","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Medium (5 - 6)","N/A","?","21.08","15.75","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Medium (5 - 6)","N/A","?","22.59","15.4","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Very High (9 - 10)","N/A","?","35.68","29.2","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Very High (9 - 10)","N/A","?","29.78","21.9","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Female","All","Very High
 (9 - 10)","N/A","32.44","?","?","-"
"Happiness","2016","Mixed / Multiple ethnic groups","Male","All","Very High
 (9 - 10)","N/A","25.84","?","?","-"
"Happiness","2016","Other Asian background","Female","All","High (7 - 8)","N/A","?","47.35","39.95","-"
"Happiness","2016","Other Asian background","Male","All","High (7 - 8)","N/A","?","47.58","39.7","-"
"Happiness","2016","Other Asian background","Female","All","High
 (7 - 8)","N/A","43.65","?","?","-"
"Happiness","2016","Other Asian background","Male","All","High
 (7 - 8)","N/A","43.64","?","?","-"
"Happiness","2016","Other Asian background","Female","All","Low (0 - 4)","N/A","?","8.73","4.8","-"
"Happiness","2016","Other Asian background","Male","All","Low (0 - 4)","N/A","?","10.78","6.55","-"
"Happiness","2016","Other Asian background","Female","All","Low
 (0 - 4)","N/A","6.77","?","?","-"
"Happiness","2016","Other Asian background","Male","All","Low
 (0 - 4)","N/A","8.66","?","?","-"
"Happiness","2016","Other Asian background","Female","All","Medium 
(5 - 6)","N/A","13.35","?","?","-"
"Happiness","2016","Other Asian background","Male","All","Medium 
(5 - 6)","N/A","17.1","?","?","-"
"Happiness","2016","Other Asian background","Female","All","Medium (5 - 6)","N/A","?","15.86","10.85","-"
"Happiness","2016","Other Asian background","Male","All","Medium (5 - 6)","N/A","?","19.96","14.25","-"
"Happiness","2016","Other Asian background","Female","All","Very High (9 - 10)","N/A","?","39.81","32.65","-"
"Happiness","2016","Other Asian background","Male","All","Very High (9 - 10)","N/A","?","34.03","27.15","-"
"Happiness","2016","Other Asian background","Female","All","Very High
 (9 - 10)","N/A","36.23","?","?","-"
"Happiness","2016","Other Asian background","Male","All","Very High
 (9 - 10)","N/A","30.59","?","?","-"
"Happiness","2016","Other ethnic group","Female","All","High (7 - 8)","N/A","?","43.11","36.75","-"
"Happiness","2016","Other ethnic group","Male","All","High (7 - 8)","N/A","?","46","38.64","-"
"Happiness","2016","Other ethnic group","Female","All","High
 (7 - 8)","N/A","39.93","?","?","-"
"Happiness","2016","Other ethnic group","Male","All","High
 (7 - 8)","N/A","42.32","?","?","-"
"Happiness","2016","Other ethnic group","Female","All","Low (0 - 4)","N/A","?","9.02","5.81","-"
"Happiness","2016","Other ethnic group","Male","All","Low (0 - 4)","N/A","?","10.39","6.37","-"
"Happiness","2016","Other ethnic group","Female","All","Low
 (0 - 4)","N/A","7.42","?","?","-"
"Happiness","2016","Other ethnic group","Male","All","Low
 (0 - 4)","N/A","8.38","?","?","-"
"Happiness","2016","Other ethnic group","Female","All","Medium 
(5 - 6)","N/A","18.39","?","?","-"
"Happiness","2016","Other ethnic group","Male","All","Medium 
(5 - 6)","N/A","18.02","?","?","-"
"Happiness","2016","Other ethnic group","Female","All","Medium (5 - 6)","N/A","?","20.9","15.87","-"
"Happiness","2016","Other ethnic group","Male","All","Medium (5 - 6)","N/A","?","20.69","15.35","-"
"Happiness","2016","Other ethnic group","Female","All","Very High (9 - 10)","N/A","?","37.47","31.06","-"
"Happiness","2016","Other ethnic group","Male","All","Very High (9 - 10)","N/A","?","34.7","27.86","-"
"Happiness","2016","Other ethnic group","Female","All","Very High
 (9 - 10)","N/A","34.26","?","?","-"
"Happiness","2016","Other ethnic group","Male","All","Very High
 (9 - 10)","N/A","31.28","?","?","-"
"Happiness","2016","Pakistani","Female","All","High (7 - 8)","N/A","?","41.15","35.03","-"
"Happiness","2016","Pakistani","Male","All","High (7 - 8)","N/A","?","41.21","34.77","-"
"Happiness","2016","Pakistani","Female","All","High
 (7 - 8)","N/A","38.09","?","?","-"
"Happiness","2016","Pakistani","Male","All","High
 (7 - 8)","N/A","37.99","?","?","-"
"Happiness","2016","Pakistani","Female","All","Low (0 - 4)","N/A","?","10.78","7.3","-"
"Happiness","2016","Pakistani","Male","All","Low (0 - 4)","N/A","?","10.86","7.32","-"
"Happiness","2016","Pakistani","Female","All","Low
 (0 - 4)","N/A","9.04","?","?","-"
"Happiness","2016","Pakistani","Male","All","Low
 (0 - 4)","N/A","9.09","?","?","-"
"Happiness","2016","Pakistani","Female","All","Medium 
(5 - 6)","N/A","16.54","?","?","-"
"Happiness","2016","Pakistani","Male","All","Medium 
(5 - 6)","N/A","17.79","?","?","-"
"Happiness","2016","Pakistani","Female","All","Medium (5 - 6)","N/A","?","18.83","14.26","-"
"Happiness","2016","Pakistani","Male","All","Medium (5 - 6)","N/A","?","20.31","15.28","-"
"Happiness","2016","Pakistani","Female","All","Very High (9 - 10)","N/A","?","39.36","33.29","-"
"Happiness","2016","Pakistani","Male","All","Very High (9 - 10)","N/A","?","38.32","31.93","-"
"Happiness","2016","Pakistani","Female","All","Very High
 (9 - 10)","N/A","36.33","?","?","-"
"Happiness","2016","Pakistani","Male","All","Very High
 (9 - 10)","N/A","35.12","?","?","-"
"Happiness","2016","All","Female","All","High (7 - 8)","N/A","?","38.8","38.2","-"
"Happiness","2016","All","Male","All","High (7 - 8)","N/A","?","42.61","41.9","-"
"Happiness","2016","All","Female","All","High
 (7 - 8)","N/A","38.5","?","?","-"
"Happiness","2016","All","Male","All","High
 (7 - 8)","N/A","42.25","?","?","-"
"Happiness","2016","All","Female","All","Low (0 - 4)","N/A","?","9.33","8.98","-"
"Happiness","2016","All","Male","All","Low (0 - 4)","N/A","?","8.59","8.19","-"
"Happiness","2016","All","Female","All","Low
 (0 - 4)","N/A","9.15","?","?","-"
"Happiness","2016","All","Male","All","Low
 (0 - 4)","N/A","8.39","?","?","-"
"Happiness","2016","All","Female","All","Medium 
(5 - 6)","N/A","16.35","?","?","-"
"Happiness","2016","All","Male","All","Medium 
(5 - 6)","N/A","16.59","?","?","-"
"Happiness","2016","All","Female","All","Medium (5 - 6)","N/A","?","16.58","16.12","-"
"Happiness","2016","All","Male","All","Medium (5 - 6)","N/A","?","16.86","16.32","-"
"Happiness","2016","All","Female","All","Very High (9 - 10)","N/A","?","36.3","35.7","-"
"Happiness","2016","All","Male","All","Very High (9 - 10)","N/A","?","33.11","32.43","-"
"Happiness","2016","All","Female","All","Very High
 (9 - 10)","N/A","36","?","?","-"
"Happiness","2016","All","Male","All","Very High
 (9 - 10)","N/A","32.77","?","?","-"
"Happiness","2016","White","Female","All","High (7 - 8)","N/A","?","38.8","38.18","-"
"Happiness","2016","White","Male","All","High (7 - 8)","N/A","?","42.77","42.03","-"
"Happiness","2016","White","Female","All","High
 (7 - 8)","N/A","38.49","?","?","-"
"Happiness","2016","White","Male","All","High
 (7 - 8)","N/A","42.4","?","?","-"
"Happiness","2016","White","Female","All","Low (0 - 4)","N/A","?","9.38","9.01","-"
"Happiness","2016","White","Male","All","Low (0 - 4)","N/A","?","8.64","8.22","-"
