"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","72","%","6962"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","61","%","1329"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","75","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","82","%","6741"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","72","%","1273"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","84","%","5468"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","74","%","477297"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","56","%","67620"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","77","%","409677"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","70","%","244555"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","51","%","34987"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","73","%","209568"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","78","%","232742"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","62","%","32633"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","81","%","200109"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","75","%","428456"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","57","%","63111"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","78","%","365345"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","70","%","219455"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","52","%","32699"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","74","%","186756"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","79","%","209001"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","63","%","30412"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","82","%","178589"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","77","%","1725"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","57","%","258"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","81","%","1467"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","72","%","898"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","52","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","76","%","768"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","82","%","827"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","63","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","699"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","32","%","604"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","32","%","377"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","32","%","227"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","27","%","323"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","28","%","197"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","25","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","37","%","281"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","35","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","41","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","26","%","2417"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","28","%","743"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","25","%","1674"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","21","%","1243"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","20","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","22","%","875"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","30","%","1174"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","35","%","375"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","28","%","799"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","67","%","44095"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","57","%","3131"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","68","%","40964"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","64","%","22636"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","53","%","1593"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","65","%","21043"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","71","%","21459"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","61","%","1538"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","71","%","19921"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","68","%","11771"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","63","%","2503"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","69","%","9268"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","64","%","6053"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","57","%","1279"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","66","%","4774"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","72","%","5718"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","69","%","1224"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","73","%","4494"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","653945"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","61","%","92319"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","561626"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","71","%","335251"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","56","%","47670"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","74","%","287581"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","318694"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","44649"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","274045"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","68231"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","68","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","60133"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","35046"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","65","%","4260"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","74","%","30786"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","33185"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","29347"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","10248"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","1842"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","76","%","8406"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","70","%","5193"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","66","%","987"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","71","%","4206"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","5055"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","73","%","855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","4200"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","83","%","19178"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","72","%","800"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","84","%","18378"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","80","%","9922"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","69","%","399"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","81","%","9523"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","9256"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","75","%","401"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","88","%","8855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","72","%","27378"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","66","%","4171"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","23207"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","68","%","14042"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","63","%","2187"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","69","%","11855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","13336"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","70","%","1984"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","78","%","11352"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","78","%","11427"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","68","%","1285"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","10142"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","5889"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","65","%","687"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","5202"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","5538"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","4940"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","36042"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","70","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","27944"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","72","%","18199"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","4107"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","74","%","14092"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","17843"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","76","%","3991"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","83","%","13852"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","78","%","24676"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","72","%","5283"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","80","%","19393"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","12402"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","66","%","2714"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","9688"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","12274"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","77","%","2569"
