"Title","Writing attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","69","%","13703"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","57","%","2602"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","72","%","11101"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","62","%","6962"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","50","%","1329"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","64","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","76","%","6741"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","63","%","1273"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","79","%","5468"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","65","%","477297"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","46","%","67620"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","68","%","409677"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","58","%","244555"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","39","%","34987"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","61","%","209568"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","72","%","232742"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","55","%","32633"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","75","%","200109"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","66","%","428456"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","47","%","63111"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","69","%","365345"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","58","%","219455"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","39","%","32699"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","62","%","186756"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","73","%","209001"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","55","%","30412"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","76","%","178589"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","68","%","1725"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","44","%","258"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","72","%","1467"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","61","%","898"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","38","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","65","%","768"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","75","%","827"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","50","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","80","%","699"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","25","%","604"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","24","%","377"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","27","%","227"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","20","%","323"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","20","%","197"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","21","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","31","%","281"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","28","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","36","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","20","%","2417"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","22","%","743"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","20","%","1674"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","15","%","1243"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","15","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","15","%","875"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","26","%","1174"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","28","%","375"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","25","%","799"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","61","%","44095"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","51","%","3131"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","61","%","40964"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","55","%","22636"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","45","%","1593"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","56","%","21043"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","67","%","21459"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","57","%","1538"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","67","%","19921"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","61","%","11771"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","57","%","2503"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","63","%","9268"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","55","%","6053"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","49","%","1279"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","57","%","4774"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","68","%","5718"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","66","%","1224"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","69","%","4494"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","653945"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","52","%","92319"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","71","%","561626"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","62","%","335251"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","44","%","47670"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","64","%","287581"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","75","%","318694"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","60","%","44649"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","78","%","274045"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","72","%","68231"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","62","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","60133"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","35046"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","56","%","4260"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","67","%","30786"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","33185"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","68","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","29347"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","10248"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","64","%","1842"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","71","%","8406"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","63","%","5193"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","987"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","64","%","4206"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","5055"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","69","%","855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","78","%","4200"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","19178"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","800"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","80","%","18378"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","9922"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","61","%","399"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","9523"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","85","%","9256"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","72","%","401"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","86","%","8855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","66","%","27378"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","60","%","4171"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","67","%","23207"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","59","%","14042"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","54","%","2187"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","61","%","11855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","73","%","13336"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","1984"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","74","%","11352"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","74","%","11427"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","64","%","1285"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","75","%","10142"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","68","%","5889"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","687"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","69","%","5202"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","5538"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","70","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","4940"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","71","%","36042"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","63","%","8098"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","27944"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","64","%","18199"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","55","%","4107"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","67","%","14092"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","17843"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","3991"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","13852"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","72","%","24676"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","65","%","5283"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","19393"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","12402"
