"Title","Well-being: Life satisfaction"
"Location","UK"
"Time period","2012 to 2017"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/bulletins/measuringnationalwellbeing/januarytodecember2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-10-03"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Life Satisfaction","2016","Other Asian background","All","All","Medium (5 - 6)","N/A","17.08","19.88","14.28","-"
"Life Satisfaction","2016","Other Asian background","All","All","Very High (9 - 10)","N/A","28.16","31.59","24.74","-"
"Life Satisfaction","2017","Other Asian background","All","All","High (7 - 8)","N/A","47.65","51.73","43.57","-"
"Life Satisfaction","2017","Other Asian background","All","All","Low (0 - 4)","N/A","?","4.21","1.62","-"
"Life Satisfaction","2017","Other Asian background","All","All","Medium (5 - 6)","N/A","18.14","21.34","14.94","-"
"Life Satisfaction","2017","Other Asian background","All","All","Very High (9 - 10)","N/A","31.3","35.16","27.43","-"
"Life Satisfaction","2012","Other ethnic group","All","All","High (7 - 8)","N/A","46.49","49.9","43.09","-"
"Life Satisfaction","2012","Other ethnic group","All","All","Low (0 - 4)","N/A","8.21","10.05","6.36","-"
"Life Satisfaction","2012","Other ethnic group","All","All","Medium (5 - 6)","N/A","23.88","26.8","20.96","-"
"Life Satisfaction","2012","Other ethnic group","All","All","Very High (9 - 10)","N/A","21.42","24.3","18.54","-"
"Life Satisfaction","2013","Other ethnic group","All","All","High (7 - 8)","N/A","48.73","52.06","45.4","-"
"Life Satisfaction","2013","Other ethnic group","All","All","Low (0 - 4)","N/A","7.33","9.09","5.58","-"
"Life Satisfaction","2013","Other ethnic group","All","All","Medium (5 - 6)","N/A","18.28","20.75","15.8","-"
"Life Satisfaction","2013","Other ethnic group","All","All","Very High (9 - 10)","N/A","25.66","28.64","22.67","-"
"Life Satisfaction","2014","Other ethnic group","All","All","High (7 - 8)","N/A","52.97","56.43","49.51","-"
"Life Satisfaction","2014","Other ethnic group","All","All","Low (0 - 4)","N/A","3.88","5.02","2.75","-"
"Life Satisfaction","2014","Other ethnic group","All","All","Medium (5 - 6)","N/A","17.83","20.22","15.43","-"
"Life Satisfaction","2014","Other ethnic group","All","All","Very High (9 - 10)","N/A","25.32","28.36","22.29","-"
"Life Satisfaction","2015","Other ethnic group","All","All","High (7 - 8)","N/A","51.43","54.82","48.03","-"
"Life Satisfaction","2015","Other ethnic group","All","All","Low (0 - 4)","N/A","5.89","7.42","4.35","-"
"Life Satisfaction","2015","Other ethnic group","All","All","Medium (5 - 6)","N/A","16.05","18.47","13.63","-"
"Life Satisfaction","2015","Other ethnic group","All","All","Very High (9 - 10)","N/A","26.64","29.66","23.61","-"
"Life Satisfaction","2016","Other ethnic group","All","All","High (7 - 8)","N/A","53.38","56.86","49.9","-"
"Life Satisfaction","2016","Other ethnic group","All","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Other ethnic group","All","All","Medium (5 - 6)","N/A","16.09","18.42","13.76","-"
"Life Satisfaction","2016","Other ethnic group","All","All","Very High (9 - 10)","N/A","27.3","30.48","24.12","-"
"Life Satisfaction","2017","Other ethnic group","All","All","High (7 - 8)","N/A","52.32","55.83","48.81","-"
"Life Satisfaction","2017","Other ethnic group","All","All","Low (0 - 4)","N/A","4.45","6.12","2.79","-"
"Life Satisfaction","2017","Other ethnic group","All","All","Medium (5 - 6)","N/A","15.23","17.71","12.75","-"
"Life Satisfaction","2017","Other ethnic group","All","All","Very High (9 - 10)","N/A","28","31.15","24.84","-"
"Life Satisfaction","2012","Pakistani","All","All","High (7 - 8)","N/A","41.85","45.03","38.67","-"
"Life Satisfaction","2012","Pakistani","All","All","Low (0 - 4)","N/A","6.95","8.71","5.18","-"
"Life Satisfaction","2012","Pakistani","All","All","Medium (5 - 6)","N/A","23.75","26.42","21.07","-"
"Life Satisfaction","2012","Pakistani","All","All","Very High (9 - 10)","N/A","27.45","30.26","24.64","-"
"Life Satisfaction","2013","Pakistani","All","All","High (7 - 8)","N/A","41.79","44.91","38.68","-"
"Life Satisfaction","2013","Pakistani","All","All","Low (0 - 4)","N/A","6.57","8.09","5.06","-"
"Life Satisfaction","2013","Pakistani","All","All","Medium (5 - 6)","N/A","21.91","24.59","19.24","-"
"Life Satisfaction","2013","Pakistani","All","All","Very High (9 - 10)","N/A","29.72","32.71","26.73","-"
"Life Satisfaction","2014","Pakistani","All","All","High (7 - 8)","N/A","44.57","47.75","41.4","-"
"Life Satisfaction","2014","Pakistani","All","All","Low (0 - 4)","N/A","5.24","6.5","3.99","-"
"Life Satisfaction","2014","Pakistani","All","All","Medium (5 - 6)","N/A","20.75","23.24","18.27","-"
"Life Satisfaction","2014","Pakistani","All","All","Very High (9 - 10)","N/A","29.43","32.49","26.38","-"
"Life Satisfaction","2015","Pakistani","All","All","High (7 - 8)","N/A","46.88","50.1","43.65","-"
"Life Satisfaction","2015","Pakistani","All","All","Low (0 - 4)","N/A","4.01","5.22","2.81","-"
"Life Satisfaction","2015","Pakistani","All","All","Medium (5 - 6)","N/A","18.1","20.51","15.7","-"
"Life Satisfaction","2015","Pakistani","All","All","Very High (9 - 10)","N/A","31","34.15","27.86","-"
"Life Satisfaction","2016","Pakistani","All","All","High (7 - 8)","N/A","45.3","48.57","42.03","-"
"Life Satisfaction","2016","Pakistani","All","All","Low (0 - 4)","N/A","5.24","6.64","3.83","-"
"Life Satisfaction","2016","Pakistani","All","All","Medium (5 - 6)","N/A","15.25","17.44","13.07","-"
"Life Satisfaction","2016","Pakistani","All","All","Very High (9 - 10)","N/A","34.21","37.41","31.02","-"
"Life Satisfaction","2017","Pakistani","All","All","High (7 - 8)","N/A","43.56","46.91","40.2","-"
"Life Satisfaction","2017","Pakistani","All","All","Low (0 - 4)","N/A","3.6","4.61","2.58","-"
"Life Satisfaction","2017","Pakistani","All","All","Medium (5 - 6)","N/A","18.1","20.67","15.53","-"
"Life Satisfaction","2017","Pakistani","All","All","Very High (9 - 10)","N/A","34.75","37.99","31.5","-"
"Life Satisfaction","2012","All","All","All","High (7 - 8)","N/A","50.74","51.07","50.42","-"
"Life Satisfaction","2012","All","All","All","Low (0 - 4)","N/A","5.85","6","5.7","-"
"Life Satisfaction","2012","All","All","All","Medium (5 - 6)","N/A","17.24","17.49","17","-"
"Life Satisfaction","2012","All","All","All","Very High (9 - 10)","N/A","26.17","26.46","25.87","-"
"Life Satisfaction","2013","All","All","All","High (7 - 8)","N/A","51.34","51.67","51.01","-"
"Life Satisfaction","2013","All","All","All","Low (0 - 4)","N/A","5.65","5.8","5.51","-"
"Life Satisfaction","2013","All","All","All","Medium (5 - 6)","N/A","16.28","16.52","16.04","-"
"Life Satisfaction","2013","All","All","All","Very High (9 - 10)","N/A","26.73","27.02","26.43","-"
"Life Satisfaction","2014","All","All","All","High (7 - 8)","N/A","51.63","51.96","51.29","-"
"Life Satisfaction","2014","All","All","All","Low (0 - 4)","N/A","4.98","5.11","4.84","-"
"Life Satisfaction","2014","All","All","All","Medium (5 - 6)","N/A","15.16","15.4","14.92","-"
"Life Satisfaction","2014","All","All","All","Very High (9 - 10)","N/A","28.24","28.54","27.93","-"
"Life Satisfaction","2015","All","All","All","High (7 - 8)","N/A","52.12","52.46","51.79","-"
"Life Satisfaction","2015","All","All","All","Low (0 - 4)","N/A","4.5","4.63","4.37","-"
"Life Satisfaction","2015","All","All","All","Medium (5 - 6)","N/A","14.24","14.48","14.01","-"
"Life Satisfaction","2015","All","All","All","Very High (9 - 10)","N/A","29.13","29.44","28.82","-"
"Life Satisfaction","2016","All","All","All","High (7 - 8)","N/A","52","52.35","51.65","-"
"Life Satisfaction","2016","All","All","All","Low (0 - 4)","N/A","4.52","4.66","4.38","-"
"Life Satisfaction","2016","All","All","All","Medium (5 - 6)","N/A","13.85","14.09","13.62","-"
"Life Satisfaction","2016","All","All","All","Very High (9 - 10)","N/A","29.63","29.96","29.3","-"
"Life Satisfaction","2017","All","All","All","High (7 - 8)","N/A","51.94","52.29","51.59","-"
"Life Satisfaction","2017","All","All","All","Low (0 - 4)","N/A","4.46","4.61","4.32","-"
"Life Satisfaction","2017","All","All","All","Medium (5 - 6)","N/A","13.48","13.72","13.23","-"
"Life Satisfaction","2017","All","All","All","Very High (9 - 10)","N/A","30.12","30.45","29.79","-"
"Life Satisfaction","2012","White","All","All","High (7 - 8)","N/A","51.31","51.65","50.97","-"
"Life Satisfaction","2012","White","All","All","Low (0 - 4)","N/A","5.71","5.86","5.55","-"
"Life Satisfaction","2012","White","All","All","Medium (5 - 6)","N/A","16.51","16.76","16.26","-"
"Life Satisfaction","2012","White","All","All","Very High (9 - 10)","N/A","26.47","26.77","26.16","-"
"Life Satisfaction","2013","White","All","All","High (7 - 8)","N/A","51.77","52.11","51.43","-"
"Life Satisfaction","2013","White","All","All","Low (0 - 4)","N/A","5.53","5.68","5.38","-"
"Life Satisfaction","2013","White","All","All","Medium (5 - 6)","N/A","15.74","15.99","15.49","-"
"Life Satisfaction","2013","White","All","All","Very High (9 - 10)","N/A","26.96","27.26","26.65","-"
"Life Satisfaction","2014","White","All","All","High (7 - 8)","N/A","51.97","52.31","51.62","-"
"Life Satisfaction","2014","White","All","All","Low (0 - 4)","N/A","4.93","5.07","4.78","-"
"Life Satisfaction","2014","White","All","All","Medium (5 - 6)","N/A","14.63","14.87","14.39","-"
"Life Satisfaction","2014","White","All","All","Very High (9 - 10)","N/A","28.48","28.8","28.16","-"
"Life Satisfaction","2015","White","All","All","High (7 - 8)","N/A","52.44","52.79","52.08","-"
"Life Satisfaction","2015","White","All","All","Low (0 - 4)","N/A","4.42","4.56","4.29","-"
"Life Satisfaction","2015","White","All","All","Medium (5 - 6)","N/A","13.76","14","13.52","-"
"Life Satisfaction","2015","White","All","All","Very High (9 - 10)","N/A","29.38","29.71","29.05","-"
"Life Satisfaction","2016","White","All","All","High (7 - 8)","N/A","52.32","52.68","51.95","-"
"Life Satisfaction","2016","White","All","All","Low (0 - 4)","N/A","4.5","4.65","4.36","-"
"Life Satisfaction","2016","White","All","All","Medium (5 - 6)","N/A","13.39","13.63","13.14","-"
"Life Satisfaction","2016","White","All","All","Very High (9 - 10)","N/A","29.8","30.14","29.45","-"
"Life Satisfaction","2017","White","All","All","High (7 - 8)","N/A","52.24","52.61","51.87","-"
"Life Satisfaction","2017","White","All","All","Low (0 - 4)","N/A","4.45","4.6","4.3","-"
"Life Satisfaction","2017","White","All","All","Medium (5 - 6)","N/A","12.96","13.21","12.71","-"
"Life Satisfaction","2017","White","All","All","Very High (9 - 10)","N/A","30.35","30.7","30.01","-"
"Life Satisfaction","2016","Arab","Female","All","All","7.47","N/A","7.79","7.15","250"
"Life Satisfaction","2016","Arab","Male","All","All","7.48","N/A","7.69","7.28","430"
"Life Satisfaction","2016","Bangladeshi","Female","All","All","7.67","N/A","7.86","7.48","480"
"Life Satisfaction","2016","Bangladeshi","Male","All","All","7.54","N/A","7.74","7.34","550"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","All","7.17","N/A","7.24","7.09","3550"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","All","7.19","N/A","7.29","7.08","2190"
"Life Satisfaction","2016","Chinese","Female","All","All","7.7","N/A","7.84","7.56","620"
"Life Satisfaction","2016","Chinese","Male","All","All","7.56","N/A","7.75","7.38","450"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","All","?","N/A","?","?","40"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","All","?","N/A","?","?","20"
"Life Satisfaction","2016","Indian","Female","All","All","7.73","N/A","7.81","7.64","2390"
"Life Satisfaction","2016","Indian","Male","All","All","7.71","N/A","7.78","7.64","2640"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","All","7.35","N/A","7.47","7.22","1190"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","All","7.34","N/A","7.49","7.2","700"
"Life Satisfaction","2016","Other Asian background","Female","All","All","7.61","N/A","7.73","7.49","1050"
"Life Satisfaction","2016","Other Asian background","Male","All","All","7.57","N/A","7.73","7.42","930"
"Life Satisfaction","2016","Other ethnic group","Female","All","All","7.58","N/A","7.69","7.48","1240"
"Life Satisfaction","2016","Other ethnic group","Male","All","All","7.46","N/A","7.6","7.32","1110"
"Life Satisfaction","2016","Pakistani","Female","All","All","7.66","N/A","7.78","7.54","1400"
"Life Satisfaction","2016","Pakistani","Male","All","All","7.55","N/A","7.68","7.42","1450"
"Life Satisfaction","2016","All","Female","All","All","7.67","N/A","7.68","7.66","157390"
"Life Satisfaction","2016","All","Male","All","All","7.62","N/A","7.63","7.61","124270"
"Life Satisfaction","2016","White","Female","All","All","7.69","N/A","7.7","7.68","145110"
"Life Satisfaction","2016","White","Male","All","All","7.64","N/A","7.65","7.63","113730"
"Life Satisfaction","2016","Arab","Female","All","High (7 - 8)","N/A","?","55.37","40.06","-"
"Life Satisfaction","2016","Arab","Male","All","High (7 - 8)","N/A","?","56.66","44.9","-"
"Life Satisfaction","2016","Arab","Female","All","High
 (7 - 8)","N/A","47.71","?","?","-"
"Life Satisfaction","2016","Arab","Male","All","High
 (7 - 8)","N/A","50.78","?","?","-"
"Life Satisfaction","2016","Arab","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","Female","All","Medium 
(5 - 6)","N/A","16.8","?","?","-"
"Life Satisfaction","2016","Arab","Male","All","Medium 
(5 - 6)","N/A","16.34","?","?","-"
"Life Satisfaction","2016","Arab","Female","All","Medium (5 - 6)","N/A","?","21.7","11.9","-"
"Life Satisfaction","2016","Arab","Male","All","Medium (5 - 6)","N/A","?","20.81","11.86","-"
"Life Satisfaction","2016","Arab","Female","All","Very High (9 - 10)","N/A","?","36.32","22.27","-"
"Life Satisfaction","2016","Arab","Male","All","Very High (9 - 10)","N/A","?","32.42","21.61","-"
"Life Satisfaction","2016","Arab","Female","All","Very High
 (9 - 10)","N/A","29.29","?","?","-"
"Life Satisfaction","2016","Arab","Male","All","Very High
 (9 - 10)","N/A","27.02","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","High (7 - 8)","N/A","?","50.92","40.5","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","High (7 - 8)","N/A","?","49.91","39.32","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","High
 (7 - 8)","N/A","45.71","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","High
 (7 - 8)","N/A","44.61","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Medium 
(5 - 6)","N/A","17.07","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Medium 
(5 - 6)","N/A","16.35","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Medium (5 - 6)","N/A","?","20.8","13.34","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Medium (5 - 6)","N/A","?","19.92","12.78","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Very High (9 - 10)","N/A","?","37.76","27.61","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Very High (9 - 10)","N/A","?","37.19","27.39","-"
"Life Satisfaction","2016","Bangladeshi","Female","All","Very High
 (9 - 10)","N/A","32.69","?","?","-"
"Life Satisfaction","2016","Bangladeshi","Male","All","Very High
 (9 - 10)","N/A","32.29","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","High (7 - 8)","N/A","?","44.2","40.4","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","High (7 - 8)","N/A","?","49.35","44.18","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","High
 (7 - 8)","N/A","42.3","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","High
 (7 - 8)","N/A","46.77","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Low (0 - 4)","N/A","?","8.55","6.53","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Low (0 - 4)","N/A","?","8.9","6.28","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Low
 (0 - 4)","N/A","7.54","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Low
 (0 - 4)","N/A","7.59","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Medium 
(5 - 6)","N/A","25.36","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Medium 
(5 - 6)","N/A","22.59","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Medium (5 - 6)","N/A","?","27.08","23.64","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Medium (5 - 6)","N/A","?","24.74","20.44","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Very High (9 - 10)","N/A","?","26.46","23.15","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Very High (9 - 10)","N/A","?","25.3","20.81","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Female","All","Very High
 (9 - 10)","N/A","24.8","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","Male","All","Very High
 (9 - 10)","N/A","23.06","?","?","-"
"Life Satisfaction","2016","Chinese","Female","All","High (7 - 8)","N/A","?","68.11","58.66","-"
"Life Satisfaction","2016","Chinese","Male","All","High (7 - 8)","N/A","?","66.88","55.35","-"
"Life Satisfaction","2016","Chinese","Female","All","High
 (7 - 8)","N/A","63.39","?","?","-"
"Life Satisfaction","2016","Chinese","Male","All","High
 (7 - 8)","N/A","61.12","?","?","-"
"Life Satisfaction","2016","Chinese","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Chinese","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Chinese","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Chinese","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Chinese","Female","All","Medium 
(5 - 6)","N/A","11.94","?","?","-"
"Life Satisfaction","2016","Chinese","Male","All","Medium 
(5 - 6)","N/A","12.08","?","?","-"
"Life Satisfaction","2016","Chinese","Female","All","Medium (5 - 6)","N/A","?","15.06","8.83","-"
"Life Satisfaction","2016","Chinese","Male","All","Medium (5 - 6)","N/A","?","15.36","8.8","-"
"Life Satisfaction","2016","Chinese","Female","All","Very High (9 - 10)","N/A","?","27.31","19.02","-"
"Life Satisfaction","2016","Chinese","Male","All","Very High (9 - 10)","N/A","?","27.76","17.24","-"
"Life Satisfaction","2016","Chinese","Female","All","Very High
 (9 - 10)","N/A","23.17","?","?","-"
"Life Satisfaction","2016","Chinese","Male","All","Very High
 (9 - 10)","N/A","22.5","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","High
 (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","High
 (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Female","All","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","Male","All","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Indian","Female","All","High (7 - 8)","N/A","?","52.22","47.27","-"
"Life Satisfaction","2016","Indian","Male","All","High (7 - 8)","N/A","?","54.79","50.26","-"
"Life Satisfaction","2016","Indian","Female","All","High
 (7 - 8)","N/A","49.74","?","?","-"
"Life Satisfaction","2016","Indian","Male","All","High
 (7 - 8)","N/A","52.52","?","?","-"
"Life Satisfaction","2016","Indian","Female","All","Low (0 - 4)","N/A","?","3.99","2.48","-"
"Life Satisfaction","2016","Indian","Male","All","Low (0 - 4)","N/A","?","3.97","2.52","-"
"Life Satisfaction","2016","Indian","Female","All","Low
 (0 - 4)","N/A","3.23","?","?","-"
"Life Satisfaction","2016","Indian","Male","All","Low
 (0 - 4)","N/A","3.25","?","?","-"
"Life Satisfaction","2016","Indian","Female","All","Medium 
(5 - 6)","N/A","15.96","?","?","-"
"Life Satisfaction","2016","Indian","Male","All","Medium 
(5 - 6)","N/A","14.98","?","?","-"
"Life Satisfaction","2016","Indian","Female","All","Medium (5 - 6)","N/A","?","17.68","14.24","-"
"Life Satisfaction","2016","Indian","Male","All","Medium (5 - 6)","N/A","?","16.58","13.38","-"
"Life Satisfaction","2016","Indian","Female","All","Very High (9 - 10)","N/A","?","33.44","28.69","-"
"Life Satisfaction","2016","Indian","Male","All","Very High (9 - 10)","N/A","?","31.33","27.17","-"
"Life Satisfaction","2016","Indian","Female","All","Very High
 (9 - 10)","N/A","31.06","?","?","-"
"Life Satisfaction","2016","Indian","Male","All","Very High
 (9 - 10)","N/A","29.25","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","High (7 - 8)","N/A","?","53.73","46.85","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","High (7 - 8)","N/A","?","57.72","48.74","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","High
 (7 - 8)","N/A","50.29","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","High
 (7 - 8)","N/A","53.23","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Low (0 - 4)","N/A","?","7.04","3.9","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Low (0 - 4)","N/A","?","5.97","2.8","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Low
 (0 - 4)","N/A","5.47","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Low
 (0 - 4)","N/A","4.39","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Medium 
(5 - 6)","N/A","20.59","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Medium 
(5 - 6)","N/A","21.06","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Medium (5 - 6)","N/A","?","23.43","17.75","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Medium (5 - 6)","N/A","?","24.9","17.22","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Very High (9 - 10)","N/A","?","26.49","20.81","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Very High (9 - 10)","N/A","?","25.14","17.5","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Female","All","Very High
 (9 - 10)","N/A","23.65","?","?","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","Male","All","Very High
 (9 - 10)","N/A","21.32","?","?","-"
"Life Satisfaction","2016","Other Asian background","Female","All","High (7 - 8)","N/A","?","54.47","47.08","-"
"Life Satisfaction","2016","Other Asian background","Male","All","High (7 - 8)","N/A","?","52","44.27","-"
"Life Satisfaction","2016","Other Asian background","Female","All","High
 (7 - 8)","N/A","50.78","?","?","-"
"Life Satisfaction","2016","Other Asian background","Male","All","High
 (7 - 8)","N/A","48.14","?","?","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Low (0 - 4)","N/A","?","3.96","1.77","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Low (0 - 4)","N/A","?","7.68","3.91","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Low
 (0 - 4)","N/A","2.86","?","?","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Low
 (0 - 4)","N/A","5.8","?","?","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Medium 
(5 - 6)","N/A","18.41","?","?","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Medium 
(5 - 6)","N/A","15.51","?","?","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Medium (5 - 6)","N/A","?","21.35","15.46","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Medium (5 - 6)","N/A","?","18.13","12.9","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Very High (9 - 10)","N/A","?","31.25","24.66","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Very High (9 - 10)","N/A","?","34.27","26.84","-"
"Life Satisfaction","2016","Other Asian background","Female","All","Very High
 (9 - 10)","N/A","27.96","?","?","-"
"Life Satisfaction","2016","Other Asian background","Male","All","Very High
 (9 - 10)","N/A","30.55","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","High (7 - 8)","N/A","?","55.3","48.77","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","High (7 - 8)","N/A","?","55.81","48.36","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","High
 (7 - 8)","N/A","52.04","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","High
 (7 - 8)","N/A","52.08","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Low (0 - 4)","N/A","?","4.73","2.64","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","Low (0 - 4)","N/A","?","7.27","3.92","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Low
 (0 - 4)","N/A","3.69","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","Low
 (0 - 4)","N/A","5.6","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Medium 
(5 - 6)","N/A","17.22","?","?","-"
